TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(A),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
00:36:49,0.801,0.875,0.973,4.249,8.409,12.625,37.204
00:36:50,0.778,0.875,0.897,4.254,8.422,12.576,36.687
00:36:51,0.788,0.875,0.969,4.258,8.422,12.569,36.680
00:36:52,0.788,0.872,0.956,4.257,8.431,12.618,36.585
00:36:53,0.782,0.874,0.905,4.254,8.422,12.611,36.537
00:36:54,0.776,0.875,0.883,4.254,8.422,12.604,36.483
00:36:55,0.776,0.864,0.993,4.239,8.404,12.569,36.347
00:36:56,0.791,0.867,0.979,4.251,8.409,12.625,36.442
00:36:57,0.791,0.874,0.933,4.257,8.431,12.625,36.476
00:36:58,0.774,0.867,0.915,4.256,8.391,12.576,36.333
00:36:59,0.783,0.857,1.017,4.249,8.391,12.569,36.544
00:37:00,0.780,0.864,0.967,4.256,8.413,12.604,36.462
00:37:01,0.780,0.868,1.020,4.243,8.387,12.569,36.456
00:37:02,0.783,0.869,0.936,4.254,8.413,12.625,36.442
00:37:03,0.783,0.868,0.892,4.238,8.395,12.611,36.442
00:37:04,0.776,0.864,0.933,4.252,8.431,12.611,36.592
00:37:05,0.776,0.869,0.958,4.257,8.422,12.576,36.551
00:37:06,0.772,0.855,0.922,4.255,8.431,12.611,36.544
00:37:07,0.778,0.858,0.959,4.250,8.413,12.590,36.558
00:37:08,0.778,0.855,0.978,4.250,8.404,12.583,36.422
00:37:09,0.774,0.860,0.946,4.255,8.418,12.604,36.435
00:37:10,0.770,0.861,0.967,4.238,8.395,12.583,36.340
00:37:11,0.770,0.862,0.923,4.252,8.413,12.604,36.870
00:37:12,0.770,0.859,0.921,4.256,8.422,12.625,36.299
00:37:13,0.770,0.855,0.960,4.249,8.422,12.611,36.367
00:37:14,0.773,0.850,0.976,4.250,8.422,12.611,36.394
00:37:15,0.770,0.859,0.894,4.256,8.422,12.611,36.360
00:37:16,0.770,0.855,0.961,4.248,8.413,12.604,36.707
00:37:17,0.768,0.848,0.837,4.246,8.404,12.597,36.422
00:37:18,0.768,0.862,0.966,4.241,8.413,12.611,37.047
00:37:19,0.770,0.855,0.907,4.256,8.418,12.604,36.354
00:37:20,0.770,0.847,0.944,4.249,8.404,12.597,36.388
00:37:21,0.767,0.859,0.878,4.256,8.422,12.625,36.462
00:37:22,0.767,0.856,0.907,4.252,8.422,12.611,36.496
00:37:23,0.774,0.849,0.980,4.245,8.400,12.597,37.102
00:37:24,0.762,0.852,0.927,4.237,8.382,12.569,36.306
00:37:25,0.767,0.849,0.951,4.255,8.422,12.604,36.408
00:37:26,0.770,0.853,0.909,4.255,8.418,12.597,36.381
00:37:27,0.762,0.851,0.926,4.255,8.431,12.611,36.320
00:37:28,0.762,0.852,0.922,4.249,8.422,12.604,36.279
00:37:29,0.767,0.850,0.877,4.256,8.418,12.611,36.422
00:37:30,0.768,0.855,0.983,4.250,8.427,12.597,36.408
00:37:31,0.764,0.851,0.914,4.255,8.418,12.611,36.190
00:37:32,0.764,0.847,0.958,4.249,8.431,12.604,36.163
00:37:33,0.759,0.847,0.912,4.255,8.418,12.611,36.231
00:37:34,0.759,0.850,0.849,4.252,8.422,12.611,36.816
00:37:35,0.766,0.849,0.855,4.252,8.422,12.611,36.367
00:37:36,0.756,0.846,0.904,4.254,8.422,12.618,36.911
00:37:37,0.763,0.845,0.958,4.256,8.422,12.569,36.279
00:37:38,0.764,0.840,0.950,4.248,8.422,12.597,36.217
00:37:39,0.762,0.845,0.935,4.257,8.422,12.611,36.286
00:37:40,0.760,0.843,0.950,4.256,8.382,12.625,36.258
00:37:41,0.760,0.846,0.822,4.257,8.431,12.597,36.279
00:37:42,0.758,0.845,0.938,4.256,8.463,12.597,36.877
00:37:43,0.760,0.832,0.961,4.249,8.409,12.625,36.170
00:37:44,0.751,0.841,0.910,4.255,8.431,12.618,36.217
00:37:45,0.751,0.768,0.898,4.244,8.409,12.625,36.204
00:37:46,0.751,0.841,0.865,4.252,8.422,12.604,36.177
00:37:47,0.750,0.838,0.869,4.248,8.404,12.583,36.095
00:37:48,0.755,0.839,0.931,4.254,8.422,12.625,36.109
00:37:49,0.762,0.843,0.923,4.255,8.431,12.618,36.558
00:37:50,0.762,0.837,0.951,4.249,8.431,12.625,36.122
00:37:51,0.757,0.835,0.895,4.289,8.422,12.569,36.149
00:37:52,0.754,0.839,0.929,4.256,8.422,12.569,36.081
00:37:53,0.742,0.836,0.832,4.255,8.418,12.604,36.177
00:37:54,0.752,0.829,0.921,4.254,8.422,12.625,36.333
00:37:55,0.750,0.827,0.935,4.250,8.409,12.604,36.252
00:37:56,0.749,0.828,0.789,4.251,8.395,12.604,36.204
00:37:57,0.749,0.840,0.951,4.239,8.422,12.569,36.442
00:37:58,0.750,0.832,0.907,4.246,8.319,12.569,36.136
00:37:59,0.750,0.834,0.880,4.254,8.431,12.625,36.224
00:38:00,0.740,0.833,0.839,4.252,8.431,12.611,36.183
00:38:01,0.749,0.830,0.901,4.254,8.266,12.625,36.422
00:38:02,0.749,0.834,0.938,4.257,0.965,12.618,36.877
00:38:03,0.753,0.835,0.877,4.252,8.422,12.611,36.115
00:38:04,0.743,0.832,0.883,4.255,8.431,12.618,35.986
00:38:05,0.743,0.832,0.877,4.254,8.431,12.618,35.986
00:38:06,0.746,0.827,0.931,4.255,8.422,12.618,35.986
00:38:07,0.746,0.829,0.904,4.252,8.422,12.611,35.993
00:38:08,0.741,0.830,0.910,4.254,8.431,12.618,35.898
00:38:09,0.749,0.828,0.893,4.252,8.422,12.611,36.836
00:38:10,0.741,0.825,0.935,4.256,0.933,12.597,35.945
00:38:11,0.741,0.819,0.930,4.249,8.422,12.604,36.163
00:38:12,0.746,0.823,0.923,4.254,8.431,12.618,36.204
00:38:13,0.743,0.823,0.902,4.248,8.422,12.611,36.183
00:38:14,0.743,0.841,0.852,4.239,8.413,12.604,36.204
00:38:15,0.720,0.827,0.884,4.254,8.431,12.625,36.170
00:38:16,0.738,0.823,0.884,4.243,8.422,12.625,35.973
00:38:17,0.740,0.828,0.901,4.255,8.422,12.569,36.013
00:38:18,0.733,0.819,0.875,4.256,0.987,12.625,35.871
00:38:19,0.740,0.813,0.792,4.243,8.404,12.597,35.986
00:38:20,0.741,0.815,0.887,4.250,8.413,12.597,36.870
00:38:21,0.741,0.822,0.876,4.255,8.431,12.618,36.204
00:38:22,0.733,0.817,0.884,4.256,8.422,12.625,36.170
00:38:23,0.730,0.819,0.887,4.256,8.422,12.646,36.041
00:38:24,0.731,0.811,0.895,4.249,8.409,12.625,36.163
00:38:25,0.731,0.816,0.927,4.252,8.431,12.604,36.204
00:38:26,0.731,0.818,0.849,4.252,8.422,12.618,36.115
00:38:27,0.736,0.814,0.910,4.252,8.431,12.611,36.217
00:38:28,0.736,0.815,0.886,4.254,8.431,12.625,36.115
00:38:29,0.730,0.817,0.866,4.254,8.431,12.618,36.258
00:38:30,0.733,0.815,0.875,4.252,8.422,12.611,36.945
00:38:31,0.734,0.815,0.966,4.249,8.431,12.604,36.204
00:38:32,0.728,0.815,0.883,4.251,8.418,12.604,36.286
00:38:33,0.728,0.809,1.015,4.243,8.413,12.597,36.149
00:38:34,0.734,0.812,0.889,4.252,8.422,12.611,36.204
00:38:35,0.733,0.812,0.905,4.254,8.431,12.618,36.115
00:38:36,0.728,0.804,0.911,4.251,8.409,12.604,36.000
00:38:37,0.729,0.811,0.878,4.254,8.422,12.625,36.734
00:38:38,0.730,0.812,0.860,4.255,8.418,12.604,36.000
00:38:39,0.728,0.809,0.869,4.252,8.431,12.611,36.061
00:38:40,0.730,0.811,0.882,4.255,8.422,12.604,35.905
00:38:41,0.722,0.812,0.855,4.254,8.422,12.625,35.952
00:38:42,0.723,0.809,0.841,4.255,8.387,12.438,36.748
00:38:43,0.730,0.809,0.869,4.255,8.422,12.611,36.245
00:38:44,0.727,0.809,0.832,4.252,8.431,12.611,36.020
00:38:45,0.725,0.807,0.895,4.250,8.422,12.604,36.068
00:38:46,0.725,0.806,0.848,4.255,8.422,12.611,36.068
00:38:47,0.725,0.806,0.874,4.251,8.422,12.625,36.170
00:38:48,0.725,0.812,0.916,4.254,8.431,12.625,36.136
00:38:49,0.727,0.806,0.879,4.254,8.422,12.618,36.149
00:38:50,0.722,0.797,0.880,4.248,8.422,12.611,36.095
00:38:51,0.722,0.804,0.884,4.252,8.431,12.611,36.041
00:38:52,0.722,0.800,0.918,4.229,8.404,12.597,35.884
00:38:53,0.720,0.804,0.844,4.245,8.422,12.604,36.639
00:38:54,0.722,0.800,0.895,4.251,8.422,12.625,35.925
00:38:55,0.722,0.800,0.908,4.252,8.422,12.618,35.864
00:38:56,0.723,0.796,0.907,4.246,8.404,12.597,35.973
00:38:57,0.714,0.800,0.826,4.245,8.413,12.583,35.905
00:38:58,0.714,0.797,0.901,4.252,8.422,12.618,35.905
00:38:59,0.722,0.812,0.960,4.243,8.413,12.590,36.367
00:39:00,0.716,0.798,0.855,4.250,8.418,12.597,35.966
00:39:01,0.721,0.795,0.915,4.248,8.422,12.611,35.843
00:39:02,0.720,0.796,0.927,4.244,8.404,12.625,35.891
00:39:03,0.717,0.799,0.918,4.237,8.395,12.590,35.918
00:39:04,0.717,0.792,0.902,4.249,8.422,12.618,35.986
00:39:05,0.714,0.787,0.875,4.249,8.409,12.604,35.986
00:39:06,0.714,0.786,0.927,4.250,8.413,12.583,35.925
00:39:07,0.708,0.797,0.800,4.252,8.431,12.618,36.027
00:39:08,0.717,0.794,0.866,4.254,8.422,12.576,36.544
00:39:09,0.712,0.795,0.838,4.254,8.422,12.625,36.054
00:39:10,0.712,0.792,0.864,4.238,8.404,12.583,35.986
00:39:11,0.708,0.792,0.902,4.238,8.413,12.597,35.932
00:39:12,0.706,0.794,0.865,4.249,8.422,12.611,36.061
00:39:13,0.711,0.791,0.878,4.235,8.422,12.618,35.986
00:39:14,0.706,0.764,0.844,4.252,8.422,12.611,35.959
00:39:15,0.706,0.788,0.878,4.238,8.422,12.611,35.891
00:39:16,0.710,0.791,0.867,4.254,8.422,12.611,36.013
00:39:17,0.713,0.789,0.858,4.251,8.409,12.604,35.986
00:39:18,0.704,0.788,0.813,4.252,8.431,12.611,36.047
00:39:19,0.704,0.780,0.858,4.241,8.413,12.597,36.027
00:39:20,0.713,0.787,0.878,4.252,8.413,12.604,36.734
00:39:21,0.706,0.788,0.809,4.255,8.422,12.604,36.122
00:39:22,0.706,0.780,0.850,4.248,8.422,12.618,36.041
00:39:23,0.704,0.783,0.869,4.238,8.404,12.583,36.081
00:39:24,0.702,0.789,0.795,4.251,8.431,12.618,36.081
00:39:25,0.701,0.785,0.878,4.248,8.422,12.618,36.027
00:39:26,0.707,0.780,0.878,4.255,8.431,12.604,36.700
00:39:27,0.705,0.784,0.902,4.239,8.404,12.625,35.898
00:39:28,0.699,0.781,0.841,4.252,8.431,12.611,36.013
00:39:29,0.712,0.786,0.859,4.178,8.422,12.625,36.762
00:39:30,0.701,0.783,0.832,4.254,8.418,12.604,36.000
00:39:31,0.704,0.786,0.849,4.243,8.413,12.597,35.918
00:39:32,0.704,0.774,0.922,4.244,8.409,12.597,36.000
00:39:33,0.704,0.777,0.841,4.251,8.409,12.604,35.973
00:39:34,0.704,0.774,0.893,4.244,8.413,12.604,35.986
00:39:35,0.706,0.773,0.884,4.249,8.422,12.625,35.932
00:39:36,0.703,0.777,0.849,4.251,8.422,12.604,35.959
00:39:37,0.703,0.781,0.861,4.210,8.395,12.583,35.952
00:39:38,0.707,0.780,0.871,4.255,8.422,12.576,36.680
00:39:39,0.707,0.783,0.853,4.254,8.431,12.618,35.986
00:39:40,0.699,0.774,0.879,4.252,8.422,12.611,36.013
00:39:41,0.700,0.782,0.810,4.254,8.422,12.625,35.945
00:39:42,0.693,0.773,0.820,4.254,8.422,12.625,36.061
00:39:43,0.693,0.770,0.915,4.248,8.413,12.604,36.088
00:39:44,0.693,0.774,0.828,4.252,8.431,12.618,35.986
00:39:45,0.696,0.774,0.879,4.255,8.400,12.431,35.864
00:39:46,0.696,0.777,0.814,4.254,8.422,12.625,36.333
00:39:47,0.696,0.774,0.826,4.251,8.431,12.618,35.864
00:39:48,0.696,0.775,0.853,4.255,8.422,12.410,35.741
00:39:49,0.690,0.769,0.827,4.255,8.422,12.611,35.850
00:39:50,0.691,0.774,0.837,4.251,8.422,12.625,35.769
00:39:51,0.691,0.782,0.936,4.243,8.413,12.604,35.823
00:39:52,0.682,0.772,0.766,4.252,8.431,12.618,35.932
00:39:53,0.682,0.769,0.877,4.252,8.422,12.618,35.823
00:39:54,0.693,0.769,0.858,4.254,8.422,12.625,35.898
00:39:55,0.693,0.772,0.841,4.257,8.422,12.618,36.088
00:39:56,0.686,0.746,0.823,4.239,8.413,12.597,36.007
00:39:57,0.686,0.769,0.856,4.252,8.431,12.618,35.952
00:39:58,0.693,0.771,0.812,4.251,8.418,12.611,35.959
00:39:59,0.692,0.768,0.838,4.255,8.422,12.604,36.163
00:40:00,0.695,0.762,0.880,4.249,8.422,12.625,35.925
00:40:01,0.683,0.768,0.786,4.254,8.422,12.618,35.864
00:40:02,0.690,0.773,0.807,4.252,8.431,12.618,35.877
00:40:03,0.686,0.763,0.819,4.251,8.418,12.604,35.850
00:40:04,0.686,0.761,0.869,4.250,8.431,12.618,35.952
00:40:05,0.691,0.759,0.884,4.246,8.409,12.597,35.898
00:40:06,0.691,0.763,0.800,4.250,8.431,12.625,35.877
00:40:07,0.686,0.757,0.843,4.248,8.431,12.611,35.823
00:40:08,0.686,0.760,0.812,4.249,8.395,12.576,35.932
00:40:09,0.686,0.766,0.834,4.252,8.431,12.618,35.877
00:40:10,0.686,0.763,0.815,4.252,8.431,12.618,35.898
00:40:11,0.687,0.763,0.815,4.252,8.431,12.618,35.952
00:40:12,0.680,0.754,0.869,4.249,8.422,12.618,35.782
00:40:13,0.680,0.760,0.879,4.243,8.261,12.569,35.843
00:40:14,0.677,0.755,0.832,4.251,8.422,12.611,35.986
00:40:15,0.685,0.751,0.861,4.246,8.404,12.597,36.388
00:40:16,0.680,0.757,0.807,4.250,8.431,12.611,35.959
00:40:17,0.680,0.752,0.820,4.249,8.422,12.604,35.986
00:40:18,0.682,0.751,0.692,4.237,8.400,12.576,35.871
00:40:19,0.682,0.757,0.761,4.249,8.422,12.618,35.986
00:40:20,0.680,0.754,0.875,4.255,8.409,12.576,35.959
00:40:21,0.675,0.756,0.858,4.252,8.422,12.597,35.796
00:40:22,0.678,0.751,0.856,4.251,8.422,12.611,36.449
00:40:23,0.678,0.751,0.870,4.248,8.422,12.618,35.803
00:40:24,0.685,0.748,0.828,4.249,8.422,12.618,35.891
00:40:25,0.676,0.752,0.817,4.252,8.422,12.604,35.959
00:40:26,0.673,0.750,0.784,4.251,8.418,12.604,35.905
00:40:27,0.673,0.752,0.838,4.252,8.431,12.625,35.939
00:40:28,0.675,0.754,0.840,4.252,8.413,12.562,35.823
00:40:29,0.674,0.751,0.799,4.255,8.427,12.611,35.891
00:40:30,0.671,0.754,0.803,4.235,8.422,12.625,36.544
00:40:31,0.676,0.752,0.878,4.238,8.413,12.611,35.877
00:40:32,0.676,0.746,0.815,4.248,8.413,12.611,35.911
00:40:33,0.672,0.751,0.777,4.252,8.431,12.618,35.871
00:40:34,0.670,0.747,0.829,4.255,8.422,12.611,35.959
00:40:35,0.675,0.746,0.837,4.246,8.413,12.597,35.816
00:40:36,0.675,0.749,0.869,4.235,8.431,12.576,35.667
00:40:37,0.676,0.746,0.809,4.249,8.431,12.611,35.775
00:40:38,0.669,0.746,0.808,4.255,8.418,12.604,35.599
00:40:39,0.669,0.751,0.839,4.254,8.226,12.618,35.571
00:40:40,0.672,0.743,0.824,4.248,8.431,12.604,35.605
00:40:41,0.669,0.751,0.749,4.251,8.418,12.604,35.633
00:40:42,0.669,0.745,0.815,4.248,8.422,12.611,35.626
00:40:43,0.664,0.745,0.766,4.250,8.431,12.618,35.510
00:40:44,0.665,0.743,0.799,4.252,8.422,12.625,35.592
00:40:45,0.666,0.743,0.818,4.252,8.395,12.618,35.497
00:40:46,0.667,0.746,0.818,4.255,8.427,12.625,35.503
00:40:47,0.667,0.740,0.818,4.249,8.431,12.625,35.599
00:40:48,0.671,0.740,0.831,4.254,8.422,12.625,36.258
00:40:49,0.671,0.743,0.745,4.249,8.431,12.618,35.673
00:40:50,0.659,0.740,0.807,4.252,8.431,12.625,35.660
00:40:51,0.664,0.740,0.796,4.255,8.427,12.611,35.707
00:40:52,0.664,0.733,0.804,4.244,8.413,12.597,35.694
00:40:53,0.662,0.745,0.777,4.242,8.422,12.597,35.558
00:40:54,0.666,0.740,0.796,4.250,8.409,12.604,35.551
00:40:55,0.658,0.735,0.792,4.255,8.427,12.625,35.442
00:40:56,0.658,0.736,0.846,4.244,8.413,12.562,36.088
00:40:57,0.649,0.730,0.820,4.251,8.422,12.611,35.429
00:40:58,0.656,0.740,0.744,4.251,8.418,12.611,35.469
00:40:59,0.664,0.738,0.816,4.254,8.422,12.625,35.442
00:41:00,0.657,0.735,0.749,4.250,8.431,12.604,35.442
00:41:01,0.664,0.737,0.788,4.251,8.422,12.604,35.490
00:41:02,0.662,0.727,0.833,4.246,8.409,12.597,35.429
00:41:03,0.662,0.737,0.746,4.252,8.440,12.632,35.673
00:41:04,0.659,0.729,0.832,4.249,8.422,12.625,35.510
00:41:05,0.662,0.726,0.851,4.246,8.409,12.597,35.497
00:41:06,0.672,0.733,0.822,4.248,8.431,12.618,35.843
00:41:07,0.672,0.737,0.798,4.252,8.431,12.625,35.585
00:41:08,0.649,0.732,0.751,4.252,8.387,12.611,35.592
00:41:09,0.649,0.785,0.833,4.252,8.431,12.618,35.531
00:41:10,0.654,0.728,0.793,4.251,8.422,12.604,35.660
00:41:11,0.655,0.733,0.791,4.251,8.422,12.625,35.483
00:41:12,0.659,0.732,0.784,4.252,8.422,12.604,35.592
00:41:13,0.647,0.731,0.724,4.251,8.422,12.625,35.442
00:41:14,0.653,0.730,0.816,4.252,8.431,12.618,35.585
00:41:15,0.648,0.729,0.745,4.244,8.422,12.597,35.483
00:41:16,0.648,0.731,0.767,4.250,8.431,12.618,35.510
00:41:17,0.651,0.728,0.820,4.252,8.431,12.618,35.449
00:41:18,0.652,0.728,0.826,4.252,8.422,12.597,35.415
00:41:19,0.648,0.722,0.779,4.254,8.422,12.625,35.483
00:41:20,0.654,0.727,0.777,4.250,8.422,12.625,35.578
00:41:21,0.648,0.728,0.736,4.250,8.431,12.618,35.578
00:41:22,0.651,0.726,0.808,4.255,8.422,12.618,35.701
00:41:23,0.651,0.721,0.817,4.255,8.427,12.618,35.660
00:41:24,0.651,0.729,0.720,4.244,8.404,12.708,35.517
00:41:25,0.646,0.722,0.781,4.254,8.431,12.576,35.592
00:41:26,0.646,0.720,0.785,4.248,8.422,12.618,35.619
00:41:27,0.648,0.723,0.770,4.251,8.427,12.632,35.660
00:41:28,0.648,0.720,0.846,4.239,8.243,12.583,36.224
00:41:29,0.644,0.721,0.778,4.252,8.422,12.625,35.660
00:41:30,0.644,0.721,0.801,4.252,8.431,12.625,35.388
00:41:31,0.648,0.720,0.844,4.239,8.395,12.583,35.456
00:41:32,0.649,0.721,0.754,4.251,8.422,12.611,35.755
00:41:33,0.646,0.717,0.770,4.250,8.431,12.618,35.469
00:41:34,0.643,0.721,0.775,4.255,8.427,12.611,35.524
00:41:35,0.644,0.719,0.806,4.254,8.427,12.625,35.517
00:41:36,0.638,0.718,0.717,4.245,8.431,12.618,35.571
00:41:37,0.647,0.714,0.331,4.239,8.404,12.597,35.463
00:41:38,0.639,0.718,0.751,4.254,8.427,12.618,36.204
00:41:39,0.639,0.720,0.785,4.249,8.431,12.618,35.483
00:41:40,0.642,0.717,0.805,4.237,8.427,12.597,35.510
00:41:41,0.643,0.721,0.780,4.252,8.449,12.618,35.633
00:41:42,0.645,0.711,0.347,4.236,8.413,12.576,35.585
00:41:43,0.642,0.714,0.754,4.250,8.422,12.611,35.578
00:41:44,0.640,0.717,0.745,4.251,8.422,12.625,35.565
00:41:45,0.642,0.706,0.757,4.239,8.404,12.597,35.483
00:41:46,0.639,0.711,0.826,4.255,8.387,12.611,35.490
00:41:47,0.643,0.714,0.743,4.251,8.422,12.611,35.469
00:41:48,0.644,0.707,0.803,4.246,8.409,12.597,35.891
00:41:49,0.641,0.698,0.898,4.243,8.409,12.597,35.490
00:41:50,0.641,0.712,0.752,4.250,8.431,12.618,35.537
00:41:51,0.640,0.713,0.798,4.254,8.427,12.625,35.381
00:41:52,0.640,0.714,0.777,4.243,8.413,12.604,36.047
00:41:53,0.640,0.712,0.769,4.249,8.664,12.611,35.388
00:41:54,0.630,0.711,0.726,4.254,8.427,12.583,35.388
00:41:55,0.629,0.706,0.749,4.254,8.427,12.625,35.442
00:41:56,0.629,0.703,0.813,4.248,8.431,12.618,35.422
00:41:57,0.639,0.698,0.815,4.242,8.404,12.597,35.408
00:41:58,0.636,0.697,0.828,4.242,8.409,12.625,35.483
00:41:59,0.631,0.709,0.734,4.250,8.431,12.618,35.517
00:42:00,0.628,0.710,0.701,4.252,8.431,12.611,35.503
00:42:01,0.633,0.704,0.746,4.250,8.427,12.625,35.497
00:42:02,0.633,0.705,0.752,4.251,8.431,12.625,35.476
00:42:03,0.635,0.704,0.772,4.250,8.418,12.618,35.456
00:42:04,0.635,0.709,0.789,4.252,8.288,12.618,35.435
00:42:05,0.631,0.700,0.785,4.249,8.431,12.618,35.354
00:42:06,0.632,0.703,0.819,4.251,8.427,12.597,35.299
00:42:07,0.632,0.703,0.752,4.248,8.431,12.618,35.361
00:42:08,0.622,0.703,0.708,4.250,8.431,12.618,35.449
00:42:09,0.627,0.720,0.768,4.246,8.409,12.625,35.347
00:42:10,0.629,0.705,0.710,4.251,8.422,12.618,36.122
00:42:11,0.628,0.702,0.774,4.251,8.431,12.618,35.340
00:42:12,0.628,0.702,0.786,4.249,8.431,12.618,35.388
00:42:13,0.632,0.699,0.782,4.249,8.422,12.625,35.401
00:42:14,0.632,0.697,0.828,4.238,8.413,12.597,35.483
00:42:15,0.633,0.699,0.782,4.248,8.431,12.618,35.442
00:42:16,0.634,0.702,0.744,4.251,8.422,12.625,35.782
00:42:17,0.634,0.700,0.749,4.249,8.431,12.618,36.122
00:42:18,0.632,0.702,0.783,4.249,8.431,12.590,35.735
00:42:19,0.627,0.700,0.730,4.251,8.422,12.625,35.497
00:42:20,0.627,0.697,0.758,4.249,8.431,12.597,35.381
00:42:21,0.618,0.685,0.769,4.245,8.413,12.604,35.483
00:42:22,0.618,0.693,0.737,4.249,8.431,12.625,35.395
00:42:23,0.622,0.692,0.783,4.248,8.422,12.618,35.313
00:42:24,0.619,0.701,0.712,4.249,8.404,12.597,35.272
00:42:25,0.622,0.688,0.744,4.251,8.418,12.597,35.741
00:42:26,0.615,0.697,0.707,4.251,8.422,12.625,35.218
00:42:27,0.623,0.693,0.735,4.251,8.422,12.611,35.320
00:42:28,0.624,0.696,0.802,4.238,8.413,12.597,35.265
00:42:29,0.624,0.691,0.746,4.250,8.431,12.625,35.293
00:42:30,0.622,0.687,0.931,4.241,8.413,12.583,35.231
00:42:31,0.616,0.692,0.751,4.251,8.427,12.625,35.265
00:42:32,0.625,0.686,0.800,4.245,8.409,12.604,35.347
00:42:33,0.617,0.691,0.743,4.250,8.422,12.604,35.381
00:42:34,0.615,0.688,0.742,4.249,8.422,12.625,35.354
00:42:35,0.615,0.688,0.803,4.251,8.431,12.597,35.388
00:42:36,0.619,0.681,0.777,4.249,8.431,12.618,35.463
00:42:37,0.616,0.690,0.747,4.250,8.422,12.611,35.381
00:42:38,0.613,0.683,0.732,4.243,8.409,12.597,35.374
00:42:39,0.615,0.686,0.720,4.249,8.422,12.625,35.408
00:42:40,0.616,0.688,0.758,4.249,8.422,12.625,35.456
00:42:41,0.616,0.688,0.748,4.249,8.422,12.618,35.442
00:42:42,0.618,0.680,0.798,4.243,8.413,12.562,35.306
00:42:43,0.619,0.680,0.789,4.245,8.422,12.611,35.333
00:42:44,0.616,0.686,0.803,4.254,8.373,12.625,35.456
00:42:45,0.619,0.683,0.738,4.250,8.422,12.611,35.401
00:42:46,0.619,0.687,0.718,4.249,8.431,12.625,35.333
00:42:47,0.613,0.635,0.778,4.241,8.395,12.583,35.388
00:42:48,0.617,0.678,0.788,4.248,8.422,12.618,35.476
00:42:49,0.608,0.685,0.682,4.250,8.431,12.618,35.578
00:42:50,0.608,0.683,0.754,4.249,8.431,12.618,35.463
00:42:51,0.606,0.679,0.735,4.250,8.400,12.590,35.469
00:42:52,0.612,0.681,0.720,4.251,8.422,12.618,35.537
00:42:53,0.612,0.682,0.740,4.248,8.440,12.618,35.537
00:42:54,0.608,0.679,0.732,4.251,8.422,12.611,35.442
00:42:55,0.608,0.685,0.728,4.249,8.431,12.625,35.408
00:42:56,0.615,0.680,0.754,4.249,8.422,12.625,35.442
00:42:57,0.615,0.682,0.718,4.249,8.431,12.618,35.354
00:42:58,0.611,0.678,0.777,4.248,8.422,12.625,35.333
00:42:59,0.610,0.680,0.708,4.251,8.422,12.618,35.361
00:43:00,0.610,0.678,0.752,4.249,8.431,12.618,35.347
00:43:01,0.607,0.680,0.754,4.252,8.427,12.611,35.252
00:43:02,0.614,0.678,0.762,4.250,8.431,12.618,35.279
00:43:03,0.614,0.677,0.798,4.145,8.431,12.597,35.245
00:43:04,0.608,0.674,0.746,4.249,8.440,12.632,35.374
00:43:05,0.599,0.677,0.720,4.229,8.422,12.611,35.252
00:43:06,0.607,0.674,0.744,4.245,8.427,12.611,35.374
00:43:07,0.605,0.676,0.746,4.250,8.436,12.625,35.225
00:43:08,0.605,0.674,0.792,4.252,8.422,12.583,35.401
00:43:09,0.596,0.672,0.710,4.250,8.431,12.618,35.408
00:43:10,0.596,0.675,0.761,4.252,8.431,12.632,35.442
00:43:11,0.605,0.675,0.688,4.249,8.431,12.625,35.483
00:43:12,0.606,0.672,0.726,4.249,8.422,12.625,35.442
00:43:13,0.606,0.671,0.721,4.249,8.431,12.625,35.333
00:43:14,0.607,0.674,0.790,4.239,8.391,12.583,35.265
00:43:15,0.602,0.672,0.743,4.248,8.431,12.618,35.293
00:43:16,0.597,0.671,0.728,4.242,8.422,12.625,35.157
00:43:17,0.596,0.672,0.666,4.251,8.427,12.618,35.157
00:43:18,0.596,0.664,0.714,4.244,8.422,12.611,35.218
00:43:19,0.596,0.669,0.730,4.251,8.395,12.625,35.225
00:43:20,0.599,0.671,0.779,4.250,8.395,12.604,35.279
00:43:21,0.601,0.668,0.734,4.249,8.431,12.632,35.293
00:43:22,0.599,0.665,0.786,4.336,8.404,12.597,35.211
00:43:23,0.604,0.668,0.734,4.249,8.422,12.611,35.320
00:43:24,0.604,0.674,0.671,4.249,8.431,12.625,35.354
00:43:25,0.592,0.665,0.696,4.250,8.431,12.618,35.245
00:43:26,0.592,0.669,0.666,4.249,8.431,12.618,35.279
00:43:27,0.597,0.666,0.754,4.251,8.427,12.625,35.306
00:43:28,0.597,0.663,0.709,4.249,8.431,12.625,35.401
00:43:29,0.599,0.659,0.759,4.246,8.431,12.618,35.340
00:43:30,0.598,0.665,0.704,4.251,8.418,12.611,35.279
00:43:31,0.596,0.665,0.786,4.242,8.400,12.583,35.197
00:43:32,0.596,0.660,0.755,4.244,8.422,12.611,35.225
00:43:33,0.592,0.662,0.726,4.255,8.409,12.583,35.157
00:43:34,0.591,0.662,0.723,4.262,8.404,12.604,35.170
00:43:35,0.597,0.654,0.768,4.245,8.427,12.625,35.197
00:43:36,0.593,0.660,0.671,4.249,8.427,12.625,35.191
00:43:37,0.596,0.657,0.754,4.248,8.431,12.618,35.211
