TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(V),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
00:58:09,0.917,0.996,1.17,4.31,8.39,12.52,35.47
00:58:10,0.915,0.994,1.16,4.31,8.39,12.52,35.47
00:58:11,0.915,0.992,1.16,4.31,8.39,12.53,35.51
00:58:12,0.909,0.990,1.16,4.31,8.39,12.52,35.46
00:58:13,0.911,0.991,1.16,4.32,8.39,12.52,35.46
00:58:14,0.914,0.993,1.15,4.32,8.39,12.52,35.44
00:58:15,0.914,0.991,1.16,4.31,8.39,12.52,35.47
00:58:16,0.913,0.993,1.16,4.32,8.39,12.52,35.44
00:58:17,0.912,0.992,1.16,4.32,8.39,12.52,35.53
00:58:18,0.907,0.986,1.15,4.31,8.38,12.52,35.52
00:58:19,0.913,0.989,1.16,4.31,8.39,12.52,35.64
00:58:20,0.904,0.984,1.16,4.31,8.39,12.52,35.55
00:58:21,0.909,0.985,1.15,4.31,8.39,12.52,35.50
00:58:22,0.907,0.985,1.15,4.31,8.39,12.52,35.47
00:58:23,0.908,0.985,1.15,4.31,8.39,12.52,35.46
00:58:24,0.907,0.984,1.15,4.31,8.39,12.52,35.36
00:58:25,0.908,0.984,1.15,4.32,8.39,12.52,35.36
00:58:26,0.901,0.981,1.15,4.31,8.39,12.52,35.40
00:58:27,0.904,0.983,1.15,4.32,8.39,12.52,35.43
00:58:28,0.907,0.983,1.15,4.31,8.39,12.52,35.44
00:58:29,0.904,0.981,1.15,4.31,8.39,12.53,35.55
00:58:30,0.901,0.981,1.15,4.31,8.40,12.53,35.46
00:58:31,0.898,0.978,1.14,4.31,8.40,12.52,35.42
00:58:32,0.898,0.976,1.14,4.32,8.39,12.52,35.40
00:58:33,0.902,0.978,1.14,4.31,8.39,12.52,35.51
00:58:34,0.904,0.977,1.14,4.31,8.39,12.52,35.87
00:58:35,0.900,0.977,1.14,4.31,8.39,12.52,35.42
00:58:36,0.900,0.976,1.14,4.32,8.39,12.52,35.37
00:58:37,0.896,0.975,1.14,4.31,8.39,12.52,35.42
00:58:38,0.896,0.973,1.14,4.31,8.39,12.52,35.44
00:58:39,0.897,0.975,1.14,4.31,8.39,12.52,35.47
00:58:40,0.892,0.973,1.14,4.31,8.39,12.52,35.36
00:58:41,0.895,0.973,1.13,4.31,8.39,12.53,35.46
00:58:42,0.893,0.971,1.13,4.31,8.39,12.52,35.43
00:58:43,0.894,0.973,1.14,4.31,8.39,12.53,35.37
00:58:44,0.898,0.971,1.13,4.31,8.39,12.52,35.88
00:58:45,0.888,0.969,1.13,4.31,8.39,12.52,35.45
00:58:46,0.888,0.967,1.13,4.31,8.39,12.52,35.41
00:58:47,0.892,0.967,1.13,4.31,8.39,12.52,35.43
00:58:48,0.899,0.968,1.13,4.31,8.39,12.52,35.77
00:58:49,0.891,0.969,1.13,4.31,8.39,12.52,35.32
00:58:50,0.892,0.968,1.13,4.32,8.39,12.52,35.34
00:58:51,0.889,0.966,1.13,4.31,8.39,12.52,35.28
00:58:52,0.890,0.967,1.13,4.31,8.39,12.52,35.27
00:58:53,0.888,0.964,1.13,4.31,8.39,12.52,35.53
00:58:54,0.886,0.964,1.12,4.31,8.39,12.52,35.38
00:58:55,0.887,0.964,1.12,4.31,8.39,12.53,35.38
00:58:56,0.885,0.964,1.13,4.31,8.39,12.52,35.30
00:58:57,0.885,0.961,1.12,4.31,8.39,12.52,35.36
00:58:58,0.892,0.961,1.12,4.31,8.39,12.52,35.80
00:58:59,0.880,0.960,1.12,4.31,8.40,12.52,35.43
00:59:00,0.883,0.961,1.12,4.31,8.39,12.53,35.39
00:59:01,0.886,0.961,1.12,4.31,8.39,12.52,35.38
00:59:02,0.879,0.956,1.12,4.31,8.39,12.52,35.38
00:59:03,0.884,0.960,1.12,4.31,8.39,12.52,35.36
00:59:04,0.883,0.958,1.12,4.31,8.39,12.52,35.51
00:59:05,0.880,0.958,1.12,4.31,8.39,12.53,35.31
00:59:06,0.883,0.958,1.12,4.31,8.40,12.52,35.29
00:59:07,0.880,0.955,1.11,4.31,8.39,12.53,35.28
00:59:08,0.878,0.956,1.12,4.31,8.39,12.52,35.32
00:59:09,0.875,0.953,1.11,4.31,8.39,12.52,35.35
00:59:10,0.886,0.956,1.12,4.31,8.39,12.52,35.39
00:59:11,0.874,0.950,1.11,4.31,8.39,12.52,35.28
00:59:12,0.878,0.955,1.11,4.31,8.39,12.52,35.32
00:59:13,0.873,0.951,1.11,4.31,8.39,12.52,35.32
00:59:14,0.870,0.948,1.11,4.31,8.39,12.52,35.28
00:59:15,0.876,0.950,1.11,4.31,8.39,12.52,35.25
00:59:16,0.876,0.950,1.11,4.32,8.39,12.53,35.36
00:59:17,0.873,0.950,1.11,4.31,8.39,12.52,35.31
00:59:18,0.874,0.949,1.11,4.31,8.40,12.52,35.29
00:59:19,0.874,0.949,1.11,4.31,8.39,12.52,35.25
00:59:20,0.870,0.947,1.11,4.31,8.39,12.52,35.16
00:59:21,0.869,0.944,1.11,4.31,8.39,12.54,35.19
00:59:22,0.879,0.947,1.10,4.31,8.39,12.53,35.55
00:59:23,0.869,0.945,1.11,4.31,8.39,12.52,35.15
00:59:24,0.878,0.947,1.10,4.32,8.39,12.52,35.62
00:59:25,0.870,0.945,1.10,4.31,8.39,12.53,35.03
00:59:26,0.865,0.941,1.10,4.31,8.39,12.53,35.17
00:59:27,0.867,0.941,1.10,4.31,8.39,12.52,35.22
00:59:28,0.868,0.941,1.10,4.31,8.39,12.52,35.15
00:59:29,0.867,0.942,1.10,4.31,8.39,12.52,35.13
00:59:30,0.864,0.938,1.09,4.31,8.39,12.52,35.13
00:59:31,0.859,0.936,1.10,4.31,8.40,12.52,35.22
00:59:32,0.862,0.938,1.10,4.31,8.39,12.52,35.21
00:59:33,0.865,0.939,1.10,4.31,8.39,12.52,35.15
00:59:34,0.860,0.936,1.10,4.31,8.39,12.53,35.21
00:59:35,0.862,0.938,1.10,4.31,8.39,12.53,35.19
00:59:36,0.863,0.937,1.09,4.31,8.39,12.52,35.58
00:59:37,0.860,0.935,1.09,4.31,8.39,12.53,35.02
00:59:38,0.862,0.937,1.09,4.31,8.40,12.53,35.12
00:59:39,0.862,0.935,1.09,4.31,8.39,12.53,35.12
00:59:40,0.866,0.934,1.09,4.31,8.39,12.52,35.57
00:59:41,0.857,0.932,1.09,4.31,8.39,12.53,35.18
00:59:42,0.858,0.931,1.09,4.31,8.39,12.52,35.18
00:59:43,0.857,0.933,1.09,4.31,8.39,12.53,35.10
00:59:44,0.857,0.932,1.09,4.31,8.39,12.52,35.07
00:59:45,0.858,0.931,1.09,4.31,8.39,12.52,35.60
00:59:46,0.850,0.927,1.08,4.31,8.39,12.52,35.17
00:59:47,0.854,0.929,1.09,4.31,8.40,12.53,35.13
00:59:48,0.855,0.927,1.09,4.31,8.39,12.52,35.23
00:59:49,0.864,0.930,1.08,4.31,8.39,12.52,35.39
00:59:50,0.853,0.927,1.08,4.31,8.39,12.53,35.11
00:59:51,0.854,0.927,1.09,4.31,8.39,12.52,35.08
00:59:52,0.852,0.927,1.08,4.31,8.39,12.53,35.16
00:59:53,0.851,0.925,1.08,4.31,8.39,12.52,35.14
00:59:54,0.859,0.926,1.08,4.31,8.39,12.52,35.43
00:59:55,0.855,0.925,1.08,4.31,8.39,12.52,35.58
00:59:56,0.844,0.921,1.08,4.31,8.39,12.52,35.11
00:59:57,0.851,0.924,1.08,4.31,8.39,12.53,35.12
00:59:58,0.850,0.922,1.08,4.31,8.39,12.52,35.27
00:59:59,0.847,0.922,1.08,4.31,8.39,12.52,35.08
01:00:00,0.849,0.922,1.08,4.31,8.39,12.53,35.03
01:00:01,0.846,0.921,1.08,4.31,8.39,12.53,35.09
01:00:02,0.843,0.917,1.07,4.31,8.39,12.52,35.14
01:00:03,0.846,0.919,1.08,4.31,8.40,12.53,35.14
01:00:04,0.846,0.920,1.07,4.31,8.39,12.53,35.14
01:00:05,0.844,0.917,1.08,4.31,8.39,12.53,35.09
01:00:06,0.844,0.918,1.07,4.31,8.39,12.54,35.03
01:00:07,0.843,0.918,1.07,4.31,8.39,12.52,35.04
01:00:08,0.839,0.915,1.07,4.31,8.39,12.53,35.11
01:00:09,0.841,0.917,1.08,4.31,8.40,12.53,35.02
01:00:10,0.841,0.915,1.07,4.31,8.40,12.52,35.03
01:00:11,0.845,0.915,1.07,4.31,8.40,12.53,35.46
01:00:12,0.836,0.910,1.07,4.31,8.39,12.52,35.06
01:00:13,0.840,0.912,1.07,4.31,8.39,12.52,34.98
01:00:14,0.841,0.912,1.07,4.31,8.39,12.53,34.96
01:00:15,0.839,0.910,1.07,4.31,8.39,12.52,34.98
01:00:16,0.838,0.911,1.06,4.31,8.39,12.53,35.04
01:00:17,0.845,0.912,1.06,4.31,8.39,12.53,35.36
01:00:18,0.835,0.907,1.06,4.31,8.39,12.52,35.02
01:00:19,0.836,0.910,1.06,4.31,8.39,12.52,34.98
01:00:20,0.833,0.906,1.06,4.31,8.40,12.53,34.92
01:00:21,0.834,0.907,1.06,4.31,8.39,12.53,34.91
01:00:22,0.833,0.906,1.06,4.31,8.39,12.54,34.90
01:00:23,0.833,0.906,1.06,4.31,8.39,12.53,34.93
01:00:24,0.830,0.904,1.05,4.31,8.40,12.53,34.96
01:00:25,0.831,0.905,1.05,4.31,8.39,12.53,34.94
01:00:26,0.832,0.906,1.06,4.31,8.39,12.52,34.99
01:00:27,0.830,0.904,1.06,4.31,8.39,12.53,34.92
01:00:28,0.829,0.903,1.06,4.31,8.40,12.52,34.93
01:00:29,0.830,0.902,1.06,4.31,8.40,12.53,34.99
01:00:30,0.825,0.899,1.05,4.31,8.39,12.53,35.04
01:00:31,0.828,0.903,1.05,4.31,8.39,12.53,35.00
01:00:32,0.830,0.901,1.05,4.31,8.40,12.52,35.21
01:00:33,0.825,0.898,1.06,4.31,8.39,12.53,35.00
01:00:34,0.825,0.898,1.05,4.31,8.39,12.53,34.96
01:00:35,0.825,0.897,1.04,4.31,8.39,12.52,35.17
01:00:36,0.825,0.896,1.05,4.31,8.39,12.52,34.92
01:00:37,0.833,0.899,1.05,4.31,8.39,12.52,34.92
01:00:38,0.825,0.898,1.05,4.31,8.40,12.52,34.91
01:00:39,0.825,0.897,1.05,4.31,8.39,12.52,35.03
01:00:40,0.823,0.894,1.05,4.31,8.39,12.53,34.75
01:00:41,0.824,0.895,1.05,4.31,8.39,12.53,34.80
01:00:42,0.824,0.894,1.05,4.31,8.39,12.52,34.96
01:00:43,0.821,0.892,1.04,4.31,8.39,12.53,34.80
01:00:44,0.821,0.893,1.04,4.31,8.39,12.53,34.86
01:00:45,0.822,0.892,1.04,4.31,8.39,12.52,34.99
01:00:46,0.823,0.895,1.05,4.31,8.39,12.53,34.86
01:00:47,0.820,0.891,1.04,4.31,8.39,12.52,34.84
01:00:48,0.817,0.889,1.04,4.31,8.40,12.53,34.82
01:00:49,0.819,0.890,1.04,4.31,8.40,12.52,34.83
01:00:50,0.817,0.889,1.04,4.31,8.39,12.52,34.85
01:00:51,0.828,0.892,1.04,4.31,8.39,12.53,35.15
01:00:52,0.817,0.887,1.04,4.31,8.39,12.53,34.81
01:00:53,0.816,0.887,1.04,4.31,8.40,12.53,34.91
01:00:54,0.817,0.888,1.04,4.31,8.40,12.53,34.90
01:00:55,0.815,0.887,1.04,4.31,8.39,12.53,34.85
01:00:56,0.815,0.887,1.04,4.31,8.39,12.53,34.82
01:00:57,0.814,0.885,1.04,4.31,8.39,12.53,34.93
01:00:58,0.816,0.884,1.04,4.31,8.40,12.53,34.73
01:00:59,0.809,0.881,1.03,4.31,8.39,12.52,34.89
01:01:00,0.812,0.884,1.03,4.31,8.39,12.53,34.85
01:01:01,0.812,0.883,1.03,4.31,8.39,12.52,34.79
01:01:02,0.807,0.879,1.03,4.31,8.39,12.53,34.86
01:01:03,0.807,0.878,1.03,4.31,8.40,12.53,34.86
01:01:04,0.809,0.880,1.03,4.31,8.40,12.53,34.88
01:01:05,0.809,0.880,1.03,4.31,8.39,12.53,34.81
01:01:06,0.806,0.877,1.03,4.31,8.40,12.53,34.84
01:01:07,0.807,0.878,1.03,4.31,8.40,12.52,34.75
01:01:08,0.807,0.879,1.02,4.31,8.40,12.53,34.79
01:01:09,0.809,0.880,1.03,4.31,8.40,12.54,34.78
01:01:10,0.808,0.877,1.03,4.31,8.39,12.53,34.81
01:01:11,0.808,0.878,1.03,4.31,8.39,12.53,34.93
01:01:12,0.803,0.875,1.02,4.31,8.40,12.53,34.87
01:01:13,0.805,0.875,1.02,4.31,8.39,12.53,34.84
01:01:14,0.812,0.876,1.03,4.31,8.40,12.53,35.17
01:01:15,0.810,0.875,1.02,4.31,8.39,12.53,34.77
01:01:16,0.802,0.872,1.02,4.31,8.39,12.52,34.69
01:01:17,0.802,0.873,1.03,4.31,8.40,12.54,34.81
01:01:18,0.800,0.872,1.02,4.31,8.39,12.53,34.82
01:01:19,0.801,0.872,1.01,4.31,8.39,12.53,34.87
01:01:20,0.801,0.871,1.02,4.31,8.40,12.53,34.89
01:01:21,0.796,0.866,1.02,4.31,8.39,12.52,34.84
01:01:22,0.799,0.871,1.02,4.31,8.39,12.53,34.86
01:01:23,0.798,0.868,1.02,4.31,8.40,12.53,34.81
01:01:24,0.799,0.868,1.02,4.31,8.40,12.53,34.83
01:01:25,0.801,0.870,1.02,4.31,8.39,12.53,34.80
01:01:26,0.795,0.865,1.01,4.31,8.39,12.53,34.87
01:01:27,0.796,0.866,1.01,4.31,8.40,12.53,34.85
01:01:28,0.797,0.865,1.01,4.31,8.40,12.53,35.20
01:01:29,0.796,0.864,1.01,4.31,8.39,12.53,35.22
01:01:30,0.796,0.866,1.01,4.31,8.40,12.53,34.93
01:01:31,0.793,0.864,1.01,4.31,8.40,12.53,34.91
01:01:32,0.794,0.864,1.01,4.31,8.39,12.53,34.93
01:01:33,0.795,0.861,1.01,4.31,8.39,12.53,35.26
01:01:34,0.793,0.861,1.01,4.31,8.39,12.54,35.14
01:01:35,0.790,0.860,1.00,4.31,8.39,12.53,34.87
01:01:36,0.791,0.861,1.01,4.31,8.39,12.54,34.90
01:01:37,0.794,0.861,1.01,4.31,8.40,12.53,34.99
01:01:38,0.790,0.861,1.01,4.31,8.40,12.53,34.91
01:01:39,0.791,0.858,1.00,4.31,8.39,12.53,34.77
01:01:40,0.791,0.860,1.01,4.31,8.40,12.53,34.93
01:01:41,0.790,0.859,1.01,4.31,8.39,12.53,34.91
01:01:42,0.796,0.860,1.00,4.31,8.39,12.53,35.20
01:01:43,0.797,0.859,1.01,4.31,8.39,12.53,35.28
01:01:44,0.789,0.857,1.01,4.31,8.39,12.53,34.99
01:01:45,0.786,0.855,1.00,4.31,8.39,12.53,34.97
01:01:46,0.786,0.857,1.00,4.31,8.40,12.54,34.98
01:01:47,0.788,0.856,1.00,4.31,8.39,12.52,35.09
01:01:48,0.786,0.855,1.00,4.31,8.40,12.53,35.06
01:01:49,0.785,0.855,1.00,4.31,8.40,12.53,34.97
01:01:50,0.783,0.852,1.00,4.31,8.40,12.53,34.99
01:01:51,0.784,0.852,1.00,4.31,8.40,12.53,34.99
01:01:52,0.781,0.850,0.99,4.31,8.40,12.54,34.82
01:01:53,0.780,0.851,1.00,4.31,8.40,12.53,34.94
01:01:54,0.783,0.852,1.00,4.31,8.39,12.53,34.93
01:01:55,0.781,0.851,1.00,4.31,8.40,12.53,34.88
01:01:56,0.776,0.849,0.99,4.31,8.40,12.54,34.97
01:01:57,0.777,0.847,0.99,4.31,8.40,12.53,34.96
01:01:58,0.778,0.847,0.99,4.31,8.39,12.53,34.92
01:01:59,0.783,0.850,1.00,4.31,8.40,12.53,34.79
01:02:00,0.778,0.846,0.99,4.31,8.40,12.53,34.81
01:02:01,0.779,0.848,0.99,4.31,8.40,12.53,34.82
01:02:02,0.775,0.844,0.99,4.31,8.40,12.53,34.83
01:02:03,0.778,0.845,0.99,4.31,8.40,12.53,34.80
01:02:04,0.779,0.846,0.99,4.31,8.40,12.53,34.81
01:02:05,0.777,0.843,0.99,4.31,8.40,12.53,34.81
01:02:06,0.773,0.843,0.99,4.31,8.40,12.53,34.72
01:02:07,0.772,0.841,0.98,4.31,8.39,12.53,34.69
01:02:08,0.776,0.843,0.99,4.31,8.40,12.53,34.81
01:02:09,0.775,0.840,0.99,4.31,8.40,12.53,34.75
01:02:10,0.775,0.845,0.98,4.31,8.40,12.53,34.69
01:02:11,0.773,0.842,0.98,4.31,8.40,12.54,34.67
01:02:12,0.770,0.839,0.98,4.31,8.40,12.53,34.69
01:02:13,0.775,0.839,0.99,4.31,8.40,12.54,34.58
01:02:14,0.775,0.839,0.98,4.31,8.40,12.54,34.71
01:02:15,0.771,0.839,0.98,4.31,8.40,12.54,34.71
01:02:16,0.771,0.839,0.99,4.31,8.40,12.54,34.72
01:02:17,0.778,0.839,0.98,4.31,8.40,12.54,34.79
01:02:18,0.778,0.840,0.98,4.31,8.40,12.53,34.72
01:02:19,0.777,0.837,0.98,4.31,8.40,12.53,34.87
01:02:20,0.767,0.835,0.98,4.31,8.39,12.54,34.67
01:02:21,0.767,0.835,0.98,4.31,8.40,12.53,34.66
01:02:22,0.767,0.835,0.98,4.31,8.40,12.54,34.63
01:02:23,0.764,0.833,0.98,4.31,8.40,12.53,34.66
01:02:24,0.764,0.832,0.98,4.31,8.40,12.53,34.64
01:02:25,0.764,0.832,0.97,4.31,8.40,12.53,34.62
01:02:26,0.764,0.832,0.98,4.31,8.39,12.53,34.64
01:02:27,0.762,0.830,0.97,4.31,8.40,12.54,34.63
01:02:28,0.762,0.829,0.97,4.31,8.40,12.55,34.64
01:02:29,0.760,0.829,0.98,4.31,8.40,12.53,34.57
01:02:30,0.762,0.829,0.98,4.31,8.39,12.53,34.59
01:02:31,0.759,0.826,0.97,4.31,8.40,12.54,34.60
01:02:32,0.764,0.829,0.97,4.31,8.40,12.54,34.63
01:02:33,0.762,0.829,0.97,4.31,8.40,12.52,34.60
01:02:34,0.758,0.825,0.97,4.31,8.40,12.52,34.52
01:02:35,0.759,0.825,0.97,4.31,8.40,12.53,34.49
01:02:36,0.759,0.825,0.97,4.31,8.40,12.53,34.49
01:02:37,0.759,0.826,0.97,4.31,8.40,12.53,34.49
01:02:38,0.759,0.826,0.96,4.31,8.40,12.53,34.52
01:02:39,0.758,0.825,0.97,4.31,8.40,12.54,34.56
01:02:40,0.754,0.821,0.96,4.31,8.40,12.53,34.59
01:02:41,0.756,0.823,0.96,4.31,8.40,12.54,34.50
01:02:42,0.762,0.823,0.96,4.31,8.40,12.54,34.67
01:02:43,0.758,0.825,0.97,4.31,8.40,12.55,34.54
01:02:44,0.754,0.822,0.96,4.31,8.40,12.54,34.58
01:02:45,0.755,0.820,0.96,4.31,8.39,12.54,34.81
01:02:46,0.754,0.820,0.96,4.31,8.40,12.54,34.67
01:02:47,0.755,0.821,0.96,4.31,8.40,12.54,34.55
01:02:48,0.751,0.818,0.95,4.31,8.40,12.53,34.61
01:02:49,0.749,0.817,0.95,4.31,8.40,12.54,34.55
01:02:50,0.751,0.818,0.96,4.31,8.40,12.54,34.59
01:02:51,0.751,0.818,0.96,4.31,8.40,12.53,34.58
01:02:52,0.751,0.818,0.96,4.31,8.40,12.53,34.65
01:02:53,0.750,0.816,0.96,4.31,8.40,12.54,34.62
01:02:54,0.749,0.816,0.96,4.31,8.40,12.55,34.64
01:02:55,0.749,0.815,0.95,4.31,8.40,12.54,34.62
01:02:56,0.749,0.814,0.96,4.31,8.40,12.54,34.67
01:02:57,0.746,0.812,0.95,4.31,8.40,12.53,34.54
01:02:58,0.746,0.812,0.95,4.31,8.40,12.54,34.56
01:02:59,0.747,0.814,0.95,4.31,8.40,12.53,34.56
01:03:00,0.746,0.814,0.95,4.31,8.40,12.53,34.53
01:03:01,0.747,0.812,0.95,4.31,8.40,12.53,34.50
01:03:02,0.746,0.812,0.95,4.31,8.40,12.54,34.59
01:03:03,0.745,0.810,0.95,4.31,8.40,12.54,34.55
01:03:04,0.746,0.811,0.95,4.31,8.40,12.54,34.60
01:03:05,0.745,0.810,0.95,4.31,8.40,12.54,34.54
01:03:06,0.746,0.812,0.95,4.31,8.40,12.54,34.60
01:03:07,0.742,0.809,0.95,4.31,8.40,12.53,34.56
01:03:08,0.743,0.809,0.95,4.31,8.40,12.54,34.57
01:03:09,0.741,0.806,0.95,4.31,8.40,12.54,34.53
01:03:10,0.741,0.807,0.95,4.31,8.39,12.54,34.60
01:03:11,0.739,0.806,0.95,4.31,8.40,12.54,34.54
01:03:12,0.739,0.807,0.95,4.31,8.40,12.53,34.57
01:03:13,0.741,0.806,0.95,4.31,8.40,12.53,34.39
01:03:14,0.739,0.805,0.94,4.31,8.40,12.53,34.59
01:03:15,0.738,0.803,0.94,4.31,8.40,12.53,34.56
01:03:16,0.739,0.803,0.94,4.31,8.39,12.53,34.92
01:03:17,0.741,0.805,0.94,4.31,8.40,12.54,34.57
01:03:18,0.739,0.805,0.94,4.31,8.40,12.54,34.61
01:03:19,0.737,0.802,0.94,4.31,8.40,12.53,34.55
01:03:20,0.735,0.800,0.94,4.31,8.40,12.53,34.55
01:03:21,0.735,0.799,0.94,4.31,8.40,12.54,34.57
01:03:22,0.735,0.800,0.94,4.31,8.40,12.54,34.62
01:03:23,0.735,0.800,0.94,4.31,8.40,12.53,34.57
01:03:24,0.733,0.800,0.94,4.31,8.40,12.53,34.57
01:03:25,0.734,0.799,0.94,4.31,8.40,12.54,34.57
01:03:26,0.733,0.798,0.94,4.31,8.40,12.54,34.56
01:03:27,0.735,0.800,0.94,4.31,8.40,12.53,34.57
01:03:28,0.730,0.797,0.93,4.31,8.40,12.55,34.58
01:03:29,0.730,0.797,0.94,4.31,8.40,12.53,34.55
01:03:30,0.733,0.798,0.94,4.31,8.40,12.54,34.59
01:03:31,0.731,0.795,0.93,4.31,8.40,12.54,34.58
01:03:32,0.734,0.796,0.93,4.31,8.40,12.54,34.57
01:03:33,0.728,0.793,0.93,4.31,8.40,12.53,34.54
01:03:34,0.728,0.794,0.93,4.31,8.40,12.54,34.60
01:03:35,0.730,0.795,0.93,4.31,8.40,12.54,34.60
01:03:36,0.728,0.793,0.93,4.31,8.40,12.54,34.63
01:03:37,0.733,0.792,0.93,4.31,8.40,12.54,34.97
01:03:38,0.728,0.790,0.93,4.31,8.40,12.55,35.01
01:03:39,0.728,0.792,0.93,4.31,8.40,12.53,34.70
01:03:40,0.726,0.790,0.93,4.31,8.40,12.54,34.65
01:03:41,0.727,0.792,0.92,4.31,8.40,12.54,34.61
01:03:42,0.727,0.792,0.93,4.31,8.40,12.54,34.67
01:03:43,0.725,0.789,0.93,4.31,8.40,12.54,34.59
01:03:44,0.724,0.788,0.93,4.31,8.40,12.54,34.68
01:03:45,0.722,0.786,0.92,4.31,8.40,12.53,34.64
01:03:46,0.722,0.786,0.92,4.31,8.40,12.54,34.62
01:03:47,0.724,0.788,0.92,4.31,8.40,12.54,34.57
01:03:48,0.722,0.786,0.92,4.31,8.40,12.54,34.54
01:03:49,0.722,0.786,0.93,4.31,8.40,12.54,34.57
01:03:50,0.720,0.784,0.92,4.31,8.40,12.54,34.62
01:03:51,0.724,0.786,0.92,4.31,8.40,12.54,34.54
01:03:52,0.723,0.785,0.92,4.31,8.40,12.54,35.09
01:03:53,0.720,0.783,0.92,4.31,8.40,12.55,34.63
01:03:54,0.718,0.783,0.92,4.31,8.40,12.54,34.61
01:03:55,0.717,0.780,0.92,4.31,8.40,12.54,34.57
01:03:56,0.717,0.780,0.91,4.31,8.40,12.54,34.70
01:03:57,0.719,0.782,0.92,4.31,8.40,12.54,34.54
01:03:58,0.719,0.783,0.92,4.31,8.40,12.54,34.56
01:03:59,0.717,0.780,0.92,4.31,8.40,12.54,34.50
01:04:00,0.712,0.777,0.91,4.31,8.40,12.54,34.57
01:04:01,0.717,0.780,0.92,4.31,8.40,12.54,34.57
01:04:02,0.713,0.777,0.91,4.31,8.40,12.54,34.58
01:04:03,0.718,0.778,0.91,4.31,8.40,12.54,34.95
01:04:04,0.714,0.777,0.91,4.31,8.40,12.54,34.85
01:04:05,0.712,0.775,0.91,4.31,8.40,12.54,34.46
01:04:06,0.720,0.779,0.91,4.31,8.40,12.54,34.66
01:04:07,0.713,0.776,0.91,4.31,8.40,12.53,34.53
01:04:08,0.712,0.775,0.91,4.31,8.40,12.55,34.54
01:04:09,0.711,0.773,0.91,4.31,8.40,12.53,34.49
01:04:10,0.709,0.772,0.91,4.31,8.40,12.54,34.37
01:04:11,0.708,0.773,0.90,4.31,8.40,12.54,34.33
01:04:12,0.712,0.775,0.91,4.31,8.40,12.54,34.40
01:04:13,0.711,0.772,0.91,4.31,8.40,12.54,34.39
01:04:14,0.709,0.772,0.90,4.31,8.40,12.55,34.46
01:04:15,0.709,0.772,0.90,4.31,8.40,12.54,34.37
01:04:16,0.709,0.772,0.91,4.31,8.40,12.54,34.38
01:04:17,0.706,0.768,0.90,4.31,8.40,12.55,34.42
01:04:18,0.707,0.771,0.90,4.31,8.40,12.54,34.42
01:04:19,0.714,0.772,0.90,4.31,8.40,12.54,34.36
01:04:20,0.704,0.769,0.90,4.31,8.40,12.54,34.42
01:04:21,0.704,0.768,0.90,4.31,8.40,12.54,34.33
01:04:22,0.704,0.766,0.90,4.31,8.40,12.54,34.31
01:04:23,0.704,0.767,0.90,4.31,8.40,12.54,34.35
01:04:24,0.705,0.768,0.90,4.31,8.40,12.54,34.41
01:04:25,0.701,0.764,0.90,4.31,8.40,12.54,34.38
01:04:26,0.701,0.764,0.90,4.31,8.40,12.54,34.35
01:04:27,0.702,0.764,0.90,4.30,8.40,12.55,34.34
01:04:28,0.704,0.766,0.90,4.31,8.40,12.54,34.51
01:04:29,0.703,0.764,0.90,4.31,8.40,12.54,34.76
01:04:30,0.707,0.765,0.90,4.31,8.40,12.54,34.71
01:04:31,0.700,0.764,0.89,4.31,8.40,12.53,34.28
01:04:32,0.701,0.765,0.90,4.31,8.40,12.54,34.29
01:04:33,0.698,0.760,0.90,4.31,8.40,12.54,34.22
01:04:34,0.699,0.763,0.90,4.31,8.40,12.54,34.27
01:04:35,0.697,0.761,0.90,4.31,8.40,12.54,34.25
01:04:36,0.696,0.758,0.89,4.31,8.40,12.55,34.26
01:04:37,0.695,0.760,0.89,4.31,8.40,12.54,34.20
01:04:38,0.697,0.760,0.89,4.31,8.40,12.54,34.28
01:04:39,0.696,0.759,0.89,4.31,8.40,12.53,34.29
01:04:40,0.696,0.759,0.89,4.31,8.40,12.54,34.25
01:04:41,0.693,0.757,0.88,4.31,8.40,12.54,34.22
01:04:42,0.695,0.758,0.89,4.31,8.40,12.55,34.24
01:04:43,0.694,0.757,0.89,4.31,8.40,12.54,34.19
01:04:44,0.691,0.754,0.88,4.31,8.40,12.54,34.31
01:04:45,0.695,0.757,0.89,4.31,8.40,12.54,34.25
01:04:46,0.692,0.754,0.88,4.31,8.40,12.54,34.24
01:04:47,0.691,0.753,0.88,4.31,8.40,12.54,34.25
01:04:48,0.691,0.755,0.89,4.31,8.40,12.54,34.29
01:04:49,0.691,0.755,0.88,4.31,8.40,12.54,34.26
01:04:50,0.690,0.752,0.89,4.31,8.40,12.54,34.17
01:04:51,0.689,0.752,0.88,4.31,8.40,12.54,34.14
01:04:52,0.691,0.753,0.88,4.31,8.40,12.54,34.23
01:04:53,0.690,0.751,0.88,4.31,8.40,12.54,34.21
01:04:54,0.689,0.751,0.88,4.31,8.40,12.55,34.31
01:04:55,0.688,0.751,0.88,4.31,8.40,12.53,34.30
01:04:56,0.689,0.751,0.88,4.31,8.40,12.54,34.34
01:04:57,0.688,0.751,0.88,4.31,8.40,12.55,34.31
