TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(V),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
00:46:40,0.458,0.521,2.39,3.90,7.65,11.59,26.74
00:46:41,0.454,0.518,2.38,3.90,7.65,11.59,26.78
00:46:42,0.453,0.518,2.37,3.90,7.65,11.58,26.80
00:46:43,0.450,0.515,2.35,3.90,7.65,11.58,26.67
00:46:44,0.452,0.517,2.36,3.90,7.65,11.59,26.72
00:46:45,0.453,0.517,2.36,3.90,7.65,11.58,26.71
00:46:46,0.456,0.519,2.38,3.90,7.65,11.59,26.74
00:46:47,0.454,0.518,2.38,3.90,7.65,11.58,26.68
00:46:48,0.451,0.516,2.36,3.90,7.65,11.58,26.62
00:46:49,0.451,0.516,2.35,3.90,7.65,11.59,26.61
00:46:50,0.450,0.515,2.35,3.90,7.65,11.59,26.57
00:46:51,0.450,0.514,2.35,3.90,7.65,11.59,26.65
00:46:52,0.451,0.516,2.35,3.90,7.65,11.59,26.65
00:46:53,0.456,0.519,2.38,3.90,7.65,11.59,26.62
00:46:54,0.454,0.518,2.38,3.90,7.65,11.58,26.68
00:46:55,0.452,0.517,2.36,3.90,7.65,11.59,26.50
00:46:56,0.451,0.516,2.36,3.90,7.65,11.58,26.58
00:46:57,0.452,0.516,2.36,3.90,7.65,11.59,26.54
00:46:58,0.459,0.524,2.41,3.90,7.65,11.59,27.18
00:46:59,0.456,0.521,2.39,3.90,7.65,11.58,26.60
00:47:00,0.453,0.517,2.37,3.90,7.65,11.59,26.59
00:47:01,0.451,0.516,2.36,3.90,7.65,11.59,26.54
00:47:02,0.453,0.517,2.36,3.90,7.65,11.59,26.60
00:47:03,0.455,0.519,2.38,3.90,7.65,11.59,26.63
00:47:04,0.454,0.518,2.38,3.90,7.65,11.59,26.65
00:47:05,0.451,0.516,2.35,3.90,7.65,11.59,26.51
00:47:06,0.451,0.516,2.35,3.90,7.65,11.58,26.56
00:47:07,0.457,0.521,2.38,3.91,7.66,11.60,26.60
00:47:08,0.455,0.518,2.38,3.90,7.65,11.59,26.67
00:47:09,0.453,0.518,2.37,3.90,7.65,11.59,26.66
00:47:10,0.451,0.515,2.35,3.90,7.65,11.59,26.57
00:47:11,0.453,0.517,2.37,3.90,7.65,11.59,26.62
00:47:12,0.451,0.516,2.35,3.90,7.65,11.58,26.62
00:47:13,0.454,0.518,2.37,3.91,7.65,11.59,26.68
00:47:14,0.459,0.522,2.41,3.91,7.66,11.60,27.23
00:47:15,0.453,0.517,2.37,3.90,7.65,11.59,26.64
00:47:16,0.453,0.517,2.36,3.90,7.65,11.59,26.64
00:47:17,0.453,0.517,2.36,3.90,7.65,11.59,26.58
00:47:18,0.453,0.516,2.36,3.90,7.66,11.59,26.63
00:47:19,0.456,0.521,2.39,3.90,7.65,11.59,26.58
00:47:20,0.453,0.516,2.36,3.90,7.66,11.59,26.60
00:47:21,0.451,0.516,2.36,3.90,7.65,11.59,26.60
00:47:22,0.456,0.520,2.38,3.91,7.66,11.59,26.78
00:47:23,0.453,0.517,2.37,3.90,7.65,11.59,26.52
00:47:24,0.451,0.516,2.35,3.90,7.66,11.60,26.64
00:47:25,0.453,0.518,2.37,3.91,7.66,11.59,26.59
00:47:26,0.456,0.521,2.39,3.91,7.65,11.59,27.06
00:47:27,0.454,0.518,2.38,3.90,7.65,11.59,26.55
00:47:28,0.453,0.517,2.37,3.91,7.65,11.59,26.55
00:47:29,0.453,0.517,2.36,3.90,7.66,11.60,26.63
00:47:30,0.454,0.518,2.37,3.91,7.66,11.60,26.65
00:47:31,0.456,0.521,2.39,3.91,7.65,11.59,26.64
00:47:32,0.472,0.536,2.50,3.91,7.66,11.60,27.17
00:47:33,0.455,0.519,2.38,3.91,7.65,11.60,26.69
00:47:34,0.452,0.516,2.36,3.91,7.66,11.60,26.62
00:47:35,0.453,0.517,2.37,3.91,7.66,11.59,26.61
00:47:36,0.467,0.531,2.47,3.91,7.66,11.59,27.24
00:47:37,0.457,0.521,2.39,3.91,7.66,11.59,26.60
00:47:38,0.454,0.518,2.37,3.91,7.66,11.59,26.64
00:47:39,0.453,0.517,2.37,3.91,7.66,11.60,26.59
00:47:40,0.453,0.517,2.36,3.91,7.66,11.60,26.58
00:47:41,0.457,0.521,2.39,3.91,7.66,11.60,26.79
00:47:42,0.456,0.520,2.39,3.91,7.66,11.60,26.59
00:47:43,0.457,0.521,2.39,3.91,7.66,11.60,26.58
00:47:44,0.454,0.518,2.37,3.91,7.66,11.60,26.61
00:47:45,0.453,0.517,2.36,3.91,7.66,11.60,26.60
00:47:46,0.453,0.516,2.36,3.91,7.66,11.60,26.59
00:47:47,0.454,0.518,2.38,3.91,7.66,11.60,26.54
00:47:48,0.457,0.521,2.39,3.91,7.66,11.60,26.59
00:47:49,0.456,0.520,2.39,3.91,7.66,11.60,26.56
00:47:50,0.452,0.516,2.36,3.91,7.66,11.60,26.63
00:47:51,0.453,0.518,2.37,3.91,7.66,11.60,26.54
00:47:52,0.454,0.518,2.37,3.91,7.66,11.60,26.58
00:47:53,0.454,0.518,2.38,3.91,7.66,11.60,26.53
00:47:54,0.472,0.536,2.51,3.91,7.66,11.60,27.24
00:47:55,0.456,0.520,2.38,3.91,7.66,11.60,26.57
00:47:56,0.452,0.516,2.36,3.91,7.66,11.60,26.65
00:47:57,0.453,0.518,2.37,3.91,7.66,11.60,26.63
00:47:58,0.464,0.528,2.46,3.91,7.66,11.60,27.24
00:47:59,0.458,0.522,2.40,3.91,7.66,11.60,26.64
00:48:00,0.455,0.519,2.38,3.91,7.66,11.60,26.57
00:48:01,0.454,0.518,2.37,3.91,7.66,11.60,26.63
00:48:02,0.454,0.517,2.37,3.91,7.66,11.60,26.64
00:48:03,0.454,0.519,2.38,3.91,7.66,11.60,26.60
00:48:04,0.454,0.518,2.37,3.91,7.66,11.60,26.68
00:48:05,0.458,0.522,2.40,3.91,7.66,11.60,26.59
00:48:06,0.456,0.521,2.39,3.91,7.66,11.60,26.63
00:48:07,0.453,0.517,2.37,3.91,7.66,11.60,26.52
00:48:08,0.454,0.518,2.38,3.91,7.66,11.60,26.60
00:48:09,0.474,0.538,2.53,3.91,7.66,11.60,27.20
00:48:10,0.456,0.519,2.38,3.91,7.66,11.60,26.65
00:48:11,0.454,0.518,2.37,3.91,7.66,11.60,26.59
00:48:12,0.453,0.518,2.37,3.91,7.66,11.60,26.58
00:48:13,0.459,0.522,2.40,3.91,7.66,11.60,26.59
00:48:14,0.457,0.521,2.39,3.91,7.66,11.60,26.90
00:48:15,0.453,0.518,2.37,3.91,7.66,11.60,26.58
00:48:16,0.453,0.518,2.37,3.91,7.66,11.60,26.67
00:48:17,0.458,0.522,2.40,3.91,7.66,11.60,26.68
00:48:18,0.456,0.520,2.38,3.91,7.66,11.60,26.62
00:48:19,0.455,0.519,2.38,3.91,7.66,11.60,26.70
00:48:20,0.455,0.518,2.38,3.91,7.66,11.60,26.69
00:48:21,0.458,0.522,2.40,3.91,7.66,11.60,27.10
00:48:22,0.453,0.517,2.37,3.91,7.66,11.60,26.65
00:48:23,0.454,0.518,2.38,3.91,7.66,11.60,26.64
00:48:24,0.457,0.522,2.40,3.91,7.66,11.60,26.93
00:48:25,0.453,0.518,2.37,3.91,7.66,11.60,26.65
00:48:26,0.454,0.518,2.37,3.91,7.66,11.60,26.68
00:48:27,0.457,0.521,2.40,3.91,7.66,11.60,26.69
00:48:28,0.454,0.518,2.37,3.91,7.66,11.60,26.65
00:48:29,0.469,0.533,2.47,3.91,7.67,11.61,26.92
00:48:30,0.456,0.519,2.38,3.91,7.66,11.60,26.74
00:48:31,0.454,0.518,2.38,3.91,7.66,11.60,26.77
00:48:32,0.458,0.522,2.40,3.91,7.67,11.60,26.77
00:48:33,0.455,0.518,2.38,3.91,7.66,11.60,26.74
00:48:34,0.456,0.519,2.38,3.91,7.66,11.60,26.79
00:48:35,0.456,0.521,2.39,3.91,7.66,11.60,26.71
00:48:36,0.456,0.520,2.39,3.91,7.66,11.60,26.73
00:48:37,0.456,0.520,2.39,3.91,7.66,11.60,26.69
00:48:38,0.459,0.522,2.40,3.91,7.66,11.60,26.77
00:48:39,0.455,0.518,2.38,3.91,7.66,11.60,26.68
00:48:40,0.457,0.521,2.39,3.91,7.66,11.60,26.69
00:48:41,0.456,0.520,2.38,3.91,7.67,11.60,26.60
00:48:42,0.458,0.522,2.39,3.91,7.67,11.61,26.70
00:48:43,0.458,0.522,2.40,3.91,7.66,11.60,26.70
00:48:44,0.453,0.517,2.37,3.91,7.67,11.60,26.74
00:48:45,0.457,0.521,2.39,3.91,7.66,11.60,26.73
00:48:46,0.477,0.541,2.54,3.91,7.67,11.61,27.25
00:48:47,0.458,0.521,2.40,3.91,7.66,11.60,26.67
00:48:48,0.454,0.518,2.37,3.91,7.67,11.60,26.69
00:48:49,0.458,0.522,2.40,3.91,7.67,11.61,26.60
00:48:50,0.455,0.520,2.38,3.91,7.66,11.60,26.62
00:48:51,0.472,0.534,2.49,3.91,7.66,11.61,26.95
00:48:52,0.459,0.523,2.40,3.91,7.67,11.61,26.65
00:48:53,0.456,0.519,2.38,3.91,7.67,11.61,26.69
00:48:54,0.459,0.522,2.40,3.91,7.66,11.60,26.77
00:48:55,0.455,0.519,2.38,3.91,7.67,11.61,26.66
00:48:56,0.455,0.518,2.38,3.91,7.67,11.61,26.72
00:48:57,0.476,0.540,2.54,3.91,7.67,11.61,27.20
00:48:58,0.456,0.520,2.38,3.91,7.67,11.61,26.65
00:48:59,0.456,0.520,2.38,3.91,7.67,11.61,26.67
00:49:00,0.459,0.522,2.41,3.91,7.67,11.61,26.69
00:49:01,0.456,0.519,2.38,3.91,7.67,11.61,26.60
00:49:02,0.456,0.520,2.39,3.91,7.67,11.61,26.62
00:49:03,0.457,0.521,2.39,3.91,7.67,11.60,26.54
00:49:04,0.454,0.519,2.38,3.91,7.66,11.60,26.58
00:49:05,0.461,0.524,2.43,3.91,7.67,11.61,27.04
00:49:06,0.458,0.522,2.40,3.91,7.67,11.61,26.55
00:49:07,0.456,0.520,2.38,3.91,7.67,11.61,26.53
00:49:08,0.460,0.524,2.41,3.91,7.67,11.61,26.95
00:49:09,0.458,0.521,2.40,3.91,7.67,11.61,26.55
00:49:10,0.455,0.519,2.38,3.91,7.67,11.61,26.62
00:49:11,0.459,0.523,2.40,3.91,7.67,11.61,26.63
00:49:12,0.455,0.519,2.38,3.91,7.67,11.61,26.58
00:49:13,0.472,0.536,2.49,3.91,7.67,11.62,26.70
00:49:14,0.459,0.523,2.41,3.91,7.67,11.61,26.69
00:49:15,0.456,0.520,2.39,3.91,7.67,11.61,26.57
00:49:16,0.457,0.522,2.39,3.91,7.67,11.61,26.60
00:49:17,0.460,0.524,2.41,3.91,7.66,11.61,26.62
00:49:18,0.455,0.520,2.38,3.91,7.67,11.61,26.61
00:49:19,0.457,0.521,2.40,3.91,7.67,11.61,26.56
00:49:20,0.458,0.522,2.40,3.91,7.67,11.61,26.55
00:49:21,0.456,0.520,2.38,3.91,7.67,11.61,26.56
00:49:22,0.461,0.525,2.42,3.91,7.67,11.61,27.08
00:49:23,0.456,0.520,2.39,3.91,7.67,11.61,26.58
00:49:24,0.455,0.519,2.38,3.91,7.67,11.61,26.65
00:49:25,0.459,0.522,2.41,3.91,7.67,11.61,26.59
00:49:26,0.456,0.520,2.39,3.91,7.67,11.61,26.58
00:49:27,0.456,0.521,2.39,3.91,7.67,11.61,26.64
00:49:28,0.469,0.533,2.47,3.91,7.67,11.62,26.80
00:49:29,0.457,0.521,2.40,3.91,7.67,11.61,26.60
00:49:30,0.456,0.520,2.38,3.91,7.67,11.62,26.60
00:49:31,0.461,0.525,2.42,3.91,7.67,11.61,26.68
00:49:32,0.456,0.519,2.38,3.91,7.67,11.62,26.58
00:49:33,0.456,0.521,2.39,3.91,7.67,11.62,26.60
00:49:34,0.459,0.523,2.41,3.91,7.67,11.61,26.54
00:49:35,0.458,0.522,2.40,3.91,7.67,11.62,26.62
00:49:36,0.460,0.524,2.42,3.91,7.67,11.61,26.68
00:49:37,0.457,0.521,2.40,3.91,7.67,11.61,26.49
00:49:38,0.456,0.520,2.38,3.91,7.67,11.61,26.54
00:49:39,0.460,0.523,2.41,3.91,7.67,11.62,26.48
00:49:40,0.456,0.519,2.39,3.91,7.67,11.62,26.59
00:49:41,0.458,0.522,2.40,3.91,7.67,11.62,26.53
00:49:42,0.456,0.521,2.39,3.91,7.67,11.61,26.53
00:49:43,0.461,0.524,2.42,3.91,7.67,11.62,26.54
00:49:44,0.456,0.519,2.38,3.91,7.67,11.61,26.51
00:49:45,0.461,0.526,2.42,3.91,7.67,11.62,26.53
00:49:46,0.459,0.523,2.41,3.91,7.67,11.62,26.45
00:49:47,0.458,0.521,2.40,3.91,7.67,11.62,26.51
00:49:48,0.459,0.523,2.40,3.91,7.67,11.62,26.51
00:49:49,0.458,0.521,2.40,3.91,7.67,11.62,26.44
00:49:50,0.456,0.520,2.39,3.91,7.67,11.62,26.51
00:49:51,0.461,0.526,2.42,3.91,7.67,11.61,26.47
00:49:52,0.456,0.520,2.39,3.91,7.67,11.61,26.56
00:49:53,0.459,0.521,2.40,3.91,7.67,11.62,26.50
00:49:54,0.459,0.523,2.40,3.91,7.67,11.62,26.52
00:49:55,0.457,0.521,2.39,3.91,7.67,11.62,26.54
00:49:56,0.461,0.525,2.42,3.91,7.68,11.62,26.58
00:49:57,0.457,0.520,2.39,3.91,7.67,11.62,26.45
00:49:58,0.456,0.520,2.39,3.91,7.67,11.62,26.53
00:49:59,0.461,0.526,2.43,3.91,7.67,11.62,26.79
00:50:00,0.460,0.524,2.42,3.91,7.67,11.62,26.57
00:50:01,0.458,0.522,2.40,3.91,7.67,11.62,26.44
00:50:02,0.478,0.541,2.55,3.92,7.68,11.62,27.02
00:50:03,0.459,0.523,2.41,3.91,7.68,11.62,26.41
00:50:04,0.458,0.522,2.40,3.91,7.68,11.62,26.55
00:50:05,0.462,0.527,2.43,3.91,7.67,11.62,26.63
00:50:06,0.458,0.522,2.40,3.91,7.67,11.62,26.47
00:50:07,0.457,0.521,2.39,3.91,7.68,11.62,26.50
00:50:08,0.461,0.526,2.42,3.91,7.67,11.62,26.58
00:50:09,0.458,0.521,2.40,3.91,7.67,11.62,26.46
00:50:10,0.461,0.524,2.42,3.91,7.68,11.62,26.50
00:50:11,0.459,0.523,2.40,3.91,7.68,11.62,26.49
00:50:12,0.474,0.538,2.50,3.92,7.68,11.62,26.81
00:50:13,0.459,0.523,2.41,3.91,7.67,11.62,26.50
00:50:14,0.457,0.521,2.39,3.91,7.67,11.62,26.55
00:50:15,0.467,0.531,2.47,3.91,7.68,11.62,27.12
00:50:16,0.458,0.522,2.40,3.91,7.67,11.62,26.46
00:50:17,0.459,0.523,2.40,3.91,7.67,11.62,26.49
00:50:18,0.461,0.526,2.43,3.92,7.68,11.62,26.50
00:50:19,0.461,0.525,2.43,3.91,7.67,11.62,26.57
00:50:20,0.458,0.522,2.40,3.91,7.68,11.62,26.51
00:50:21,0.477,0.541,2.55,3.92,7.67,11.62,27.14
00:50:22,0.461,0.525,2.42,3.91,7.68,11.62,26.53
00:50:23,0.458,0.522,2.40,3.91,7.68,11.62,26.58
00:50:24,0.458,0.521,2.40,3.92,7.68,11.62,26.59
00:50:25,0.459,0.523,2.41,3.91,7.68,11.62,26.56
00:50:26,0.458,0.521,2.40,3.92,7.68,11.62,26.59
00:50:27,0.464,0.528,2.45,3.92,7.68,11.62,27.10
00:50:28,0.458,0.522,2.40,3.91,7.68,11.62,26.48
00:50:29,0.459,0.523,2.41,3.92,7.68,11.62,26.49
00:50:30,0.464,0.527,2.44,3.92,7.67,11.62,27.11
00:50:31,0.461,0.525,2.42,3.92,7.67,11.62,26.59
00:50:32,0.458,0.521,2.40,3.91,7.68,11.62,26.55
00:50:33,0.463,0.527,2.44,3.92,7.67,11.62,26.57
00:50:34,0.460,0.524,2.42,3.92,7.68,11.62,26.46
00:50:35,0.460,0.524,2.41,3.92,7.68,11.62,26.50
00:50:36,0.463,0.527,2.43,3.92,7.67,11.62,26.54
00:50:37,0.459,0.522,2.41,3.91,7.67,11.62,26.54
00:50:38,0.480,0.543,2.55,3.92,7.68,11.63,26.92
00:50:39,0.461,0.526,2.43,3.92,7.68,11.62,26.59
00:50:40,0.460,0.524,2.41,3.92,7.68,11.62,26.53
00:50:41,0.458,0.522,2.40,3.91,7.68,11.62,26.54
00:50:42,0.462,0.527,2.43,3.92,7.68,11.62,26.83
00:50:43,0.461,0.525,2.42,3.92,7.68,11.62,26.59
00:50:44,0.457,0.521,2.39,3.91,7.68,11.62,26.51
00:50:45,0.463,0.527,2.43,3.92,7.68,11.62,26.69
00:50:46,0.461,0.525,2.42,3.92,7.68,11.62,26.53
00:50:47,0.459,0.524,2.41,3.92,7.68,11.62,26.53
00:50:48,0.459,0.522,2.40,3.92,7.68,11.63,26.56
00:50:49,0.460,0.524,2.42,3.92,7.68,11.63,26.51
00:50:50,0.459,0.524,2.40,3.92,7.68,11.62,26.51
00:50:51,0.459,0.522,2.41,3.92,7.68,11.63,26.51
00:50:52,0.462,0.527,2.43,3.92,7.68,11.62,26.59
00:50:53,0.459,0.524,2.41,3.92,7.68,11.62,26.50
00:50:54,0.457,0.521,2.39,3.92,7.68,11.62,26.45
00:50:55,0.462,0.527,2.43,3.92,7.68,11.63,26.42
00:50:56,0.459,0.524,2.41,3.92,7.68,11.62,26.42
00:50:57,0.460,0.524,2.42,3.92,7.68,11.62,26.45
00:50:58,0.463,0.527,2.44,3.92,7.68,11.63,26.51
00:50:59,0.459,0.523,2.41,3.92,7.68,11.63,26.42
00:51:00,0.459,0.523,2.41,3.92,7.68,11.62,26.39
00:51:01,0.459,0.523,2.41,3.92,7.68,11.63,26.39
00:51:02,0.474,0.538,2.50,3.92,7.68,11.63,26.49
00:51:03,0.464,0.527,2.44,3.92,7.68,11.62,26.43
00:51:04,0.459,0.523,2.40,3.92,7.68,11.62,26.44
00:51:05,0.459,0.523,2.41,3.92,7.68,11.62,26.46
00:51:06,0.463,0.527,2.44,3.92,7.68,11.63,26.49
00:51:07,0.459,0.524,2.41,3.92,7.68,11.63,26.51
00:51:08,0.460,0.524,2.41,3.92,7.68,11.63,26.53
00:51:09,0.461,0.525,2.42,3.92,7.68,11.62,26.49
00:51:10,0.459,0.522,2.40,3.92,7.68,11.62,26.50
00:51:11,0.460,0.524,2.42,3.92,7.68,11.63,26.32
00:51:12,0.460,0.524,2.41,3.92,7.68,11.63,26.41
00:51:13,0.464,0.527,2.44,3.92,7.68,11.62,26.42
00:51:14,0.459,0.523,2.41,3.92,1.98,11.62,26.49
00:51:15,0.461,0.524,2.42,3.92,7.68,11.63,26.43
00:51:16,0.459,0.522,2.40,3.92,7.68,11.62,26.43
00:51:17,0.459,0.523,2.41,3.92,7.68,11.63,26.39
00:51:18,0.461,0.525,2.43,3.92,7.68,11.63,26.50
00:51:19,0.460,0.524,2.41,3.92,7.68,11.63,26.50
00:51:20,0.479,0.542,2.56,3.92,7.68,11.63,27.22
00:51:21,0.461,0.524,2.42,3.92,7.68,11.63,26.58
00:51:22,0.460,0.524,2.42,3.92,7.68,11.63,26.53
00:51:23,0.462,0.526,2.43,3.92,7.68,11.63,26.61
00:51:24,0.464,0.528,2.44,3.92,7.68,11.63,26.62
00:51:25,0.460,0.524,2.41,3.92,7.68,11.64,26.66
00:51:26,0.461,0.524,2.42,3.92,7.68,11.64,26.60
00:51:27,0.463,0.527,2.43,3.92,7.68,11.63,26.65
00:51:28,0.459,0.524,2.41,3.92,7.68,11.63,26.63
00:51:29,0.462,0.526,2.42,3.92,7.68,11.64,26.58
00:51:30,0.462,0.527,2.43,3.92,7.68,11.63,26.60
00:51:31,0.460,0.524,2.42,3.92,7.68,11.63,26.58
00:51:32,0.464,0.527,2.44,3.92,7.68,11.63,26.64
00:51:33,0.459,0.524,2.41,3.92,7.68,11.63,26.63
00:51:34,0.461,0.525,2.42,3.92,7.68,11.64,26.60
00:51:35,0.464,0.527,2.44,3.92,7.68,11.63,26.53
00:51:36,0.461,0.526,2.43,3.92,7.68,11.63,26.55
00:51:37,0.460,0.524,2.41,3.92,7.68,11.63,26.59
00:51:38,0.460,0.523,2.41,3.92,7.68,11.64,26.62
00:51:39,0.464,0.528,2.44,3.92,7.68,11.63,26.59
00:51:40,0.461,0.525,2.42,3.92,7.68,11.63,26.52
00:51:41,0.461,0.524,2.42,3.92,7.68,11.63,26.53
00:51:42,0.459,0.524,2.41,3.92,7.68,11.63,26.58
00:51:43,0.462,0.526,2.43,3.92,7.68,11.64,26.53
00:51:44,0.474,0.539,2.53,3.92,7.68,11.64,27.16
00:51:45,0.465,0.530,2.45,3.92,7.68,11.64,26.54
00:51:46,0.461,0.525,2.42,3.92,7.68,11.63,26.57
00:51:47,0.461,0.525,2.42,3.92,7.68,11.64,26.52
00:51:48,0.461,0.524,2.42,3.92,7.68,11.64,26.60
00:51:49,0.464,0.527,2.44,3.92,7.68,11.63,26.51
00:51:50,0.462,0.526,2.43,3.92,7.68,11.63,26.54
00:51:51,0.461,0.524,2.42,3.92,7.68,11.64,26.62
00:51:52,0.467,0.530,2.47,3.92,7.68,11.63,27.15
00:51:53,0.463,0.527,2.43,3.92,7.68,11.64,26.56
00:51:54,0.464,0.528,2.44,3.92,7.68,11.63,26.64
00:51:55,0.463,0.527,2.43,3.92,7.68,11.63,26.60
00:51:56,0.461,0.525,2.42,3.92,7.68,11.64,26.56
00:51:57,0.461,0.525,2.42,3.92,7.69,11.64,26.52
00:51:58,0.464,0.529,2.45,3.92,7.68,11.64,26.53
00:51:59,0.461,0.525,2.42,3.92,7.68,11.63,26.58
00:52:00,0.460,0.524,2.41,3.92,7.68,11.64,26.59
00:52:01,0.463,0.527,2.44,3.92,7.68,11.64,26.49
00:52:02,0.484,0.548,2.59,3.92,7.69,11.64,27.04
00:52:03,0.463,0.527,2.44,3.92,7.68,11.64,26.56
00:52:04,0.463,0.526,2.43,3.92,7.68,11.64,26.54
00:52:05,0.462,0.526,2.43,3.92,7.68,11.63,26.53
00:52:06,0.461,0.525,2.42,3.92,7.68,11.64,26.59
00:52:07,0.460,0.524,2.41,3.92,7.68,11.64,26.58
00:52:08,0.464,0.527,2.44,3.92,7.68,11.64,26.66
00:52:09,0.462,0.526,2.43,3.92,7.68,11.64,26.50
00:52:10,0.461,0.525,2.42,3.92,7.69,11.64,26.54
00:52:11,0.469,0.532,2.46,3.92,7.69,11.65,26.55
00:52:12,0.467,0.530,2.46,3.92,7.68,11.64,26.94
00:52:13,0.463,0.527,2.43,3.92,7.68,11.64,26.57
00:52:14,0.465,0.529,2.46,3.92,7.69,11.64,26.49
00:52:15,0.462,0.526,2.43,3.92,7.68,11.64,26.57
00:52:16,0.461,0.525,2.42,3.92,7.68,11.64,26.55
00:52:17,0.463,0.527,2.44,3.92,7.68,11.63,26.58
00:52:18,0.466,0.530,2.46,3.92,7.69,11.64,26.52
00:52:19,0.465,0.529,2.45,3.92,7.69,11.65,26.56
00:52:20,0.461,0.527,2.43,3.92,7.68,11.64,26.53
00:52:21,0.463,0.527,2.44,3.92,7.68,11.64,26.43
00:52:22,0.462,0.527,2.43,3.92,7.68,11.64,26.48
00:52:23,0.464,0.528,2.44,3.92,7.68,11.64,26.53
00:52:24,0.464,0.527,2.44,3.92,7.69,11.65,26.56
00:52:25,0.462,0.527,2.43,3.92,7.69,11.65,26.46
00:52:26,0.485,0.549,2.60,3.92,7.69,11.65,27.04
00:52:27,0.464,0.527,2.44,3.92,7.69,11.64,26.53
00:52:28,0.461,0.526,2.43,3.92,7.69,11.65,26.45
00:52:29,0.462,0.527,2.43,3.92,7.69,11.65,26.46
00:52:30,0.476,0.540,2.54,3.92,7.69,11.65,27.06
00:52:31,0.466,0.530,2.46,3.92,7.68,11.64,26.45
00:52:32,0.462,0.526,2.43,3.92,7.69,11.65,26.45
00:52:33,0.462,0.526,2.43,3.92,7.69,11.64,26.41
00:52:34,0.461,0.526,2.42,3.92,7.69,11.65,26.50
00:52:35,0.464,0.527,2.44,3.92,7.69,11.65,26.38
00:52:36,0.464,0.528,2.44,3.92,7.69,11.65,26.38
00:52:37,0.467,0.530,2.46,3.92,7.69,11.64,26.43
00:52:38,0.462,0.527,2.43,3.92,7.69,11.65,26.45
00:52:39,0.463,0.527,2.43,3.92,7.69,11.65,26.45
00:52:40,0.463,0.527,2.43,3.92,7.69,11.65,26.38
00:52:41,0.482,0.546,2.58,3.93,7.69,11.65,26.90
00:52:42,0.465,0.529,2.45,3.92,7.69,11.65,26.42
00:52:43,0.464,0.528,2.44,3.92,7.69,11.65,26.35
00:52:44,0.463,0.527,2.43,3.92,7.69,11.65,26.42
00:52:45,0.469,0.533,2.47,3.93,7.69,11.65,26.33
00:52:46,0.464,0.528,2.44,3.92,7.68,11.65,26.38
00:52:47,0.485,0.550,2.61,3.93,7.69,11.65,26.89
00:52:48,0.467,0.532,2.47,3.92,7.69,11.64,26.56
00:52:49,0.464,0.528,2.45,3.92,7.69,11.65,26.30
00:52:50,0.462,0.527,2.43,3.92,7.69,11.65,26.37
00:52:51,0.463,0.527,2.44,3.92,7.69,11.65,26.38
00:52:52,0.464,0.527,2.44,3.92,7.69,11.65,26.34
00:52:53,0.484,0.547,2.58,3.93,7.69,11.65,26.67
00:52:54,0.466,0.530,2.46,3.93,7.69,11.65,26.31
00:52:55,0.464,0.527,2.44,3.92,7.69,11.65,26.35
00:52:56,0.463,0.527,2.44,3.92,7.69,11.65,26.33
00:52:57,0.467,0.530,2.46,3.92,7.69,11.65,26.36
00:52:58,0.465,0.530,2.45,3.92,7.69,11.65,26.34
00:52:59,0.464,0.528,2.44,3.92,7.69,11.65,26.36
00:53:00,0.464,0.528,2.44,3.92,7.69,11.65,26.38
00:53:01,0.463,0.527,2.44,3.92,7.69,11.65,26.28
00:53:02,0.465,0.530,2.45,3.92,7.69,11.65,26.35
00:53:03,0.469,0.533,2.48,3.92,7.69,11.65,26.70
00:53:04,0.466,0.530,2.46,3.93,7.69,11.65,26.39
00:53:05,0.465,0.530,2.45,3.92,7.69,11.65,26.38
00:53:06,0.466,0.530,2.46,3.92,7.69,11.65,26.38
00:53:07,0.466,0.530,2.46,3.92,7.69,11.65,26.42
00:53:08,0.464,0.528,2.44,3.92,7.69,11.65,26.28
00:53:09,0.463,0.527,2.44,3.92,7.69,11.65,26.35
00:53:10,0.464,0.527,2.44,3.93,7.69,11.65,26.33
00:53:11,0.466,0.530,2.45,3.93,7.69,11.65,26.33
00:53:12,0.464,0.528,2.44,3.93,7.69,11.65,26.24
00:53:13,0.470,0.534,2.49,3.92,7.69,11.65,26.82
00:53:14,0.467,0.532,2.47,3.93,7.69,11.65,26.44
00:53:15,0.467,0.530,2.46,3.92,7.69,11.65,26.35
00:53:16,0.464,0.528,2.45,3.93,7.69,11.65,26.30
00:53:17,0.467,0.532,2.47,3.93,7.69,11.65,26.40
00:53:18,0.466,0.530,2.46,3.93,7.69,11.65,26.33
00:53:19,0.465,0.530,2.45,3.93,7.69,11.65,26.31
00:53:20,0.464,0.527,2.44,3.93,7.69,11.65,26.40
00:53:21,0.464,0.528,2.44,3.93,7.69,11.65,26.37
00:53:22,0.465,0.529,2.45,3.93,7.69,11.65,26.38
00:53:23,0.464,0.528,2.45,3.93,7.69,11.65,26.46
00:53:24,0.466,0.530,2.45,3.93,7.69,11.65,26.45
00:53:25,0.469,0.533,2.48,3.93,7.69,11.65,26.73
00:53:26,0.467,0.531,2.47,3.93,7.69,11.65,26.42
00:53:27,0.488,0.551,2.61,3.93,7.70,11.65,26.90
00:53:28,0.468,0.532,2.47,3.93,7.69,11.65,26.41
