TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(V),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
00:37:27,0.558,0.602,2.99,4.22,8.25,12.51,24.68
00:37:28,0.576,0.619,3.04,4.22,8.24,12.51,25.19
00:37:29,0.557,0.601,2.95,4.22,8.24,12.51,24.69
00:37:30,0.556,0.602,2.98,4.22,8.24,12.50,24.70
00:37:31,0.557,0.602,2.99,4.22,8.24,12.51,24.63
00:37:32,0.556,0.599,2.94,4.22,8.24,12.51,24.71
00:37:33,0.558,0.602,2.99,4.22,8.25,12.51,24.65
00:37:34,0.557,0.601,2.99,4.22,8.24,12.50,24.74
00:37:35,0.557,0.597,3.04,4.22,8.25,12.51,25.17
00:37:36,0.557,0.601,2.95,4.22,8.25,12.51,24.74
00:37:37,0.560,0.601,3.04,4.22,8.25,12.51,24.79
00:37:38,0.558,0.602,2.99,4.22,8.25,12.51,24.73
00:37:39,0.572,0.616,3.04,4.22,8.25,12.51,25.21
00:37:40,0.557,0.601,2.97,4.22,8.25,12.52,24.70
00:37:41,0.556,0.601,2.96,4.22,8.25,12.51,24.77
00:37:42,0.558,0.601,2.99,4.22,8.25,12.51,24.73
00:37:43,0.557,0.601,2.99,4.22,8.25,12.51,24.68
00:37:44,0.557,0.601,2.95,4.22,8.25,12.51,25.02
00:37:45,0.556,0.600,2.95,4.22,8.25,12.52,24.73
00:37:46,0.557,0.601,2.98,4.22,8.25,12.52,24.80
00:37:47,0.557,0.601,2.99,4.22,8.25,12.51,24.79
00:37:48,0.557,0.601,2.98,4.22,8.25,12.52,24.82
00:37:49,0.556,0.601,2.94,4.22,8.25,12.51,24.77
00:37:50,0.546,0.588,2.90,4.22,8.24,12.51,24.77
00:37:51,0.556,0.599,2.94,4.22,8.25,12.52,24.77
00:37:52,0.557,0.601,2.98,4.22,8.25,12.52,24.85
00:37:53,0.557,0.601,2.99,4.22,8.25,12.51,24.83
00:37:54,0.557,0.602,2.98,4.22,8.25,12.52,24.81
00:37:55,0.556,0.600,2.97,4.22,8.25,12.51,24.78
00:37:56,0.559,0.602,2.99,4.22,8.25,12.52,24.81
00:37:57,0.555,0.595,3.02,4.22,8.25,12.51,24.84
00:37:58,0.558,0.602,2.99,4.22,8.25,12.52,24.83
00:37:59,0.557,0.601,2.98,4.22,8.25,12.51,24.89
00:38:00,0.557,0.602,2.99,4.22,8.25,12.51,24.91
00:38:01,0.559,0.602,2.99,4.22,8.25,12.52,24.80
00:38:02,0.569,0.609,3.04,4.22,8.25,12.51,25.33
00:38:03,0.558,0.601,2.99,4.22,8.25,12.52,24.80
00:38:04,0.557,0.601,2.98,4.22,8.25,12.52,24.94
00:38:05,0.557,0.600,2.99,4.22,8.25,12.52,24.89
00:38:06,0.558,0.602,2.99,4.22,8.25,12.52,24.87
00:38:07,0.556,0.600,2.96,4.22,8.25,12.52,24.81
00:38:08,0.559,0.602,2.98,4.22,8.25,12.52,24.91
00:38:09,0.558,0.602,2.99,4.22,8.25,12.52,24.88
00:38:10,0.559,0.602,2.99,4.22,8.25,12.52,24.85
00:38:11,0.557,0.600,2.98,4.22,8.25,12.52,24.92
00:38:12,0.557,0.601,2.98,4.22,8.25,12.52,24.94
00:38:13,0.557,0.601,2.95,4.22,8.25,12.52,24.88
00:38:14,0.551,0.594,2.95,4.22,8.25,12.52,24.86
00:38:15,0.559,0.602,2.99,4.22,8.26,12.52,24.87
00:38:16,0.555,0.599,2.94,4.22,8.25,12.52,24.95
00:38:17,0.557,0.601,2.98,4.22,8.25,12.52,24.93
00:38:18,0.556,0.599,2.95,4.22,8.26,12.52,24.95
00:38:19,0.557,0.600,2.98,4.22,8.25,12.52,24.91
00:38:20,0.557,0.602,2.96,4.22,8.25,12.52,24.90
00:38:21,0.560,0.603,2.98,4.22,8.25,12.52,25.34
00:38:22,0.557,0.601,2.95,4.22,8.25,12.52,24.86
00:38:23,0.556,0.600,2.96,4.22,8.25,12.52,24.91
00:38:24,0.557,0.600,2.96,4.22,8.25,12.52,24.94
00:38:25,0.558,0.601,2.99,4.22,8.25,12.52,24.82
00:38:26,0.542,0.584,2.89,4.22,8.25,12.52,24.91
00:38:27,0.571,0.613,3.04,4.22,8.25,12.52,25.42
00:38:28,0.559,0.603,2.99,4.22,8.25,12.52,24.91
00:38:29,0.556,0.599,2.95,4.22,8.26,12.52,25.07
00:38:30,0.556,0.600,2.96,4.22,8.25,12.52,24.98
00:38:31,0.556,0.600,2.95,4.22,8.25,12.52,24.96
00:38:32,0.557,0.601,2.96,4.22,8.26,12.52,24.89
00:38:33,0.560,0.599,3.04,4.22,8.26,12.52,25.10
00:38:34,0.561,0.604,3.00,4.22,8.26,12.52,25.46
00:38:35,0.557,0.601,2.97,4.22,8.25,12.52,24.95
00:38:36,0.556,0.601,2.96,4.22,8.25,12.52,24.99
00:38:37,0.559,0.602,2.99,4.22,8.25,12.52,24.85
00:38:38,0.564,0.604,3.04,4.22,8.26,12.52,25.44
00:38:39,0.557,0.602,2.96,4.22,8.25,12.52,24.87
00:38:40,0.559,0.602,3.00,4.22,8.26,12.52,25.27
00:38:41,0.559,0.601,3.00,4.22,8.26,12.52,24.92
00:38:42,0.556,0.600,2.95,4.22,8.26,12.52,25.03
00:38:43,0.558,0.602,2.96,4.22,8.26,12.52,24.86
00:38:44,0.556,0.600,2.96,4.22,8.26,12.52,24.93
00:38:45,0.559,0.601,3.00,4.22,8.26,12.52,24.93
00:38:46,0.559,0.603,2.99,4.22,8.26,12.53,24.92
00:38:47,0.556,0.599,2.95,4.22,8.25,12.52,24.98
00:38:48,0.552,0.595,2.97,4.22,8.26,12.52,24.99
00:38:49,0.575,0.616,3.04,4.23,8.26,12.52,25.51
00:38:50,0.559,0.602,2.97,4.22,8.26,12.52,25.53
00:38:51,0.559,0.601,2.99,4.22,8.26,12.52,24.98
00:38:52,0.557,0.601,2.96,4.22,8.26,12.52,24.98
00:38:53,0.557,0.601,2.96,4.22,8.26,12.53,24.97
00:38:54,0.554,0.597,2.96,4.22,8.26,12.52,25.01
00:38:55,0.559,0.602,3.00,4.22,8.26,12.52,24.98
00:38:56,0.559,0.602,2.96,4.23,8.26,12.53,24.95
00:38:57,0.556,0.600,2.96,4.22,8.26,12.52,24.95
00:38:58,0.557,0.600,2.96,4.23,8.26,12.53,24.94
00:38:59,0.568,0.608,3.04,4.22,8.27,12.53,25.23
00:39:00,0.561,0.604,2.98,4.22,8.26,12.53,24.89
00:39:01,0.559,0.602,2.98,4.22,8.26,12.52,24.91
00:39:02,0.557,0.600,2.95,4.23,8.26,12.52,25.05
00:39:03,0.558,0.601,2.96,4.22,8.26,12.53,24.97
00:39:04,0.567,0.605,3.04,4.23,8.26,12.54,25.33
00:39:05,0.559,0.602,2.99,4.23,8.26,12.52,25.11
00:39:06,0.557,0.600,2.96,4.22,8.26,12.53,25.00
00:39:07,0.564,0.608,3.02,4.23,8.26,12.53,24.92
00:39:08,0.554,0.597,2.95,4.22,8.26,12.53,25.04
00:39:09,0.559,0.602,3.00,4.23,8.26,12.53,24.95
00:39:10,0.559,0.602,2.97,4.23,8.26,12.53,24.97
00:39:11,0.558,0.601,2.97,4.23,8.26,12.52,24.94
00:39:12,0.557,0.600,2.96,4.22,8.26,12.53,24.99
00:39:13,0.559,0.602,2.97,4.23,8.26,12.53,24.85
00:39:14,0.559,0.601,2.99,4.23,8.26,12.53,25.29
00:39:15,0.559,0.601,3.00,4.23,8.26,12.53,24.88
00:39:16,0.561,0.605,2.98,4.23,8.26,12.53,25.00
00:39:17,0.561,0.605,2.98,4.23,8.27,12.54,24.99
00:39:18,0.543,0.585,2.90,4.22,8.26,12.54,24.91
00:39:19,0.560,0.603,3.00,4.23,8.26,12.53,24.89
00:39:20,0.558,0.602,2.97,4.23,8.26,12.53,24.95
00:39:21,0.559,0.604,2.97,4.23,8.27,12.54,24.91
00:39:22,0.561,0.605,3.01,4.23,8.26,12.53,24.91
00:39:23,0.551,0.594,2.94,4.22,8.26,12.53,24.93
00:39:24,0.566,0.608,3.02,4.23,8.26,12.53,24.97
00:39:25,0.560,0.603,2.99,4.23,8.26,12.53,24.97
00:39:26,0.556,0.600,2.95,4.23,8.26,12.54,24.93
00:39:27,0.554,0.597,2.95,4.23,8.26,12.53,24.89
00:39:28,0.565,0.605,3.04,4.23,8.27,12.54,25.35
00:39:29,0.559,0.602,2.97,4.23,8.26,12.53,24.93
00:39:30,0.556,0.600,2.95,4.23,8.26,12.54,24.98
00:39:31,0.556,0.599,2.95,4.23,8.26,12.54,24.96
00:39:32,0.556,0.599,2.95,4.23,8.27,12.54,24.97
00:39:33,0.565,0.605,3.04,4.23,8.27,12.54,24.97
00:39:34,0.561,0.604,3.01,4.23,8.26,12.54,25.41
00:39:35,0.555,0.597,2.95,4.23,8.26,12.53,24.92
00:39:36,0.553,0.596,2.95,4.23,8.27,12.54,24.95
00:39:37,0.551,0.593,2.93,4.23,8.27,12.54,24.92
00:39:38,0.556,0.601,2.95,4.23,8.26,12.54,24.99
00:39:39,0.555,0.598,2.96,4.23,8.27,12.54,25.00
00:39:40,0.551,0.594,2.94,4.23,8.26,12.53,24.98
00:39:41,0.549,0.591,2.93,4.23,8.26,12.54,24.92
00:39:42,0.550,0.593,2.93,4.23,8.26,12.54,24.95
00:39:43,0.547,0.589,2.93,4.23,8.26,12.54,24.93
00:39:44,0.574,0.613,3.04,4.23,8.27,12.54,25.41
00:39:45,0.550,0.593,2.94,4.23,8.26,12.54,24.95
00:39:46,0.549,0.590,2.93,4.23,8.27,12.54,25.00
00:39:47,0.548,0.590,2.95,4.23,8.26,12.54,24.90
00:39:48,0.551,0.593,2.93,4.23,8.26,12.54,25.26
00:39:49,0.550,0.591,2.93,4.23,8.27,12.54,24.92
00:39:50,0.546,0.589,2.89,4.23,8.26,12.54,25.02
00:39:51,0.548,0.590,2.94,4.23,8.26,12.54,25.00
00:39:52,0.546,0.587,2.92,4.23,8.27,12.54,24.94
00:39:53,0.548,0.590,2.93,4.23,8.27,12.53,24.98
00:39:54,0.547,0.590,2.94,4.23,8.27,12.54,25.05
00:39:55,0.543,0.585,2.90,4.22,8.27,12.53,24.92
00:39:56,0.570,0.611,3.04,4.23,8.27,12.54,25.52
00:39:57,0.546,0.589,2.93,4.23,8.26,12.54,24.95
00:39:58,0.546,0.587,2.94,4.23,8.26,12.53,24.97
00:39:59,0.564,0.603,3.04,4.23,8.27,12.54,25.57
00:40:00,0.549,0.591,2.96,4.23,8.26,12.53,25.05
00:40:01,0.541,0.584,2.90,4.23,8.27,12.54,25.05
00:40:02,0.567,0.607,3.04,4.23,8.26,12.53,25.61
00:40:03,0.544,0.586,2.91,4.23,8.26,12.54,25.06
00:40:04,0.539,0.582,2.87,4.23,8.26,12.53,25.05
00:40:05,0.535,0.577,2.86,4.22,8.26,12.54,24.96
00:40:06,0.553,0.593,2.97,4.23,8.26,12.54,25.58
00:40:07,0.540,0.582,2.89,4.23,8.26,12.54,24.97
00:40:08,0.534,0.576,2.84,4.23,8.26,12.54,25.05
00:40:09,0.543,0.584,2.89,4.23,8.26,12.54,25.39
00:40:10,0.537,0.579,2.85,4.23,8.26,12.54,25.03
00:40:11,0.539,0.582,2.89,4.23,1.89,12.53,25.01
00:40:12,0.542,0.584,2.88,4.23,1.83,12.53,25.04
00:40:13,0.542,0.584,2.90,4.23,8.26,12.54,25.04
00:40:14,0.537,0.579,2.87,4.23,8.26,12.54,25.02
00:40:15,0.535,0.577,2.83,4.23,8.27,12.54,24.96
00:40:16,0.538,0.579,2.87,4.23,8.26,12.53,24.94
00:40:17,0.527,0.568,2.79,4.22,8.26,12.54,24.99
00:40:18,0.543,0.585,2.93,4.23,8.27,12.55,25.56
00:40:19,0.541,0.583,2.90,4.23,8.26,12.53,25.08
00:40:20,0.533,0.576,2.82,4.23,8.26,12.54,25.06
00:40:21,0.535,0.577,2.85,4.23,8.26,12.54,25.05
00:40:22,0.540,0.582,2.86,4.23,8.26,12.54,25.10
00:40:23,0.535,0.577,2.86,4.23,8.26,12.53,25.04
00:40:24,0.529,0.570,2.81,4.23,8.26,12.54,25.03
00:40:25,0.541,0.584,2.89,4.23,8.27,12.54,25.03
00:40:26,0.537,0.579,2.87,4.23,8.27,12.54,25.02
00:40:27,0.531,0.572,2.83,4.23,8.26,12.54,24.96
00:40:28,0.531,0.572,2.82,4.23,8.26,12.54,24.96
00:40:29,0.526,0.567,2.80,4.22,8.26,12.54,24.95
00:40:30,0.556,0.594,3.00,4.23,8.27,12.54,25.30
00:40:31,0.535,0.576,2.87,4.23,8.26,12.53,25.12
00:40:32,0.530,0.572,2.82,4.23,8.27,12.54,24.91
00:40:33,0.529,0.570,2.81,4.23,8.26,12.53,24.94
00:40:34,0.529,0.570,2.80,4.23,8.26,12.54,24.94
00:40:35,0.529,0.570,2.82,4.23,8.26,12.54,24.93
00:40:36,0.527,0.568,2.80,4.23,8.27,12.54,24.94
00:40:37,0.522,0.564,2.77,4.22,8.26,12.54,24.83
00:40:38,0.522,0.562,2.76,4.22,8.27,12.54,24.84
00:40:39,0.537,0.577,2.88,4.23,8.27,12.54,25.33
00:40:40,0.532,0.574,2.85,4.23,8.27,12.54,24.85
00:40:41,0.528,0.569,2.82,4.23,8.27,12.54,24.91
00:40:42,0.525,0.567,2.80,4.23,8.27,12.54,24.90
00:40:43,0.525,0.565,2.78,4.23,8.26,12.54,24.91
00:40:44,0.522,0.562,2.77,4.23,8.27,12.54,24.89
00:40:45,0.524,0.565,2.79,4.23,8.26,12.54,24.89
00:40:46,0.520,0.562,2.75,4.22,8.27,12.54,24.98
00:40:47,0.519,0.559,2.76,4.23,8.27,12.55,24.92
00:40:48,0.530,0.570,2.83,4.23,8.26,12.54,24.97
00:40:49,0.525,0.565,2.79,4.22,8.27,12.53,24.84
00:40:50,0.522,0.564,2.78,4.23,8.27,12.54,24.90
00:40:51,0.521,0.562,2.75,4.23,8.27,12.54,24.92
00:40:52,0.522,0.562,2.78,4.23,8.26,12.54,24.90
00:40:53,0.517,0.558,2.74,4.23,8.26,12.53,24.86
00:40:54,0.535,0.573,2.84,4.23,8.27,12.55,25.17
00:40:55,0.514,0.556,2.73,4.22,8.27,12.54,24.88
00:40:56,0.537,0.577,2.87,4.23,8.27,12.54,25.48
00:40:57,0.525,0.565,2.79,4.23,8.27,12.54,24.95
00:40:58,0.521,0.563,2.76,4.23,8.27,12.54,24.93
00:40:59,0.519,0.560,2.76,4.23,8.26,12.54,24.90
00:41:00,0.519,0.559,2.75,4.23,8.26,12.54,24.90
00:41:01,0.518,0.559,2.76,4.23,8.26,12.54,24.91
00:41:02,0.515,0.556,2.72,4.23,8.26,12.54,24.88
00:41:03,0.513,0.553,2.72,4.23,8.26,12.54,24.86
00:41:04,0.520,0.561,2.75,4.23,8.27,12.54,25.18
00:41:05,0.515,0.555,2.73,4.23,8.27,12.55,24.92
00:41:06,0.520,0.561,2.76,4.23,8.26,12.54,25.32
00:41:07,0.521,0.562,2.76,4.23,8.27,12.54,24.91
00:41:08,0.517,0.557,2.74,4.23,8.26,12.54,24.94
00:41:09,0.515,0.556,2.73,4.23,8.27,12.54,24.97
00:41:10,0.515,0.556,2.74,4.23,8.26,12.54,24.87
00:41:11,0.514,0.554,2.73,4.23,8.26,12.53,24.90
00:41:12,0.514,0.555,2.74,4.23,8.27,12.54,24.90
00:41:13,0.514,0.555,2.74,4.23,8.27,12.53,24.83
00:41:14,0.513,0.553,2.72,4.23,8.27,12.54,24.82
00:41:15,0.510,0.550,2.70,4.22,8.26,12.53,24.82
00:41:16,0.512,0.553,2.71,4.23,8.27,12.54,24.86
00:41:17,0.511,0.550,2.70,4.22,8.27,12.54,24.86
00:41:18,0.509,0.549,2.69,4.22,8.27,12.54,24.79
00:41:19,0.509,0.548,2.69,4.23,8.27,12.54,24.83
00:41:20,0.508,0.547,2.67,4.23,8.27,12.54,24.87
00:41:21,0.514,0.554,2.74,4.23,8.27,12.54,25.22
00:41:22,0.514,0.554,2.72,4.23,8.27,12.54,24.86
00:41:23,0.512,0.553,2.71,4.23,8.27,12.54,24.83
00:41:24,0.512,0.552,2.72,4.23,8.27,12.54,24.78
00:41:25,0.509,0.549,2.70,4.23,8.27,12.54,24.86
00:41:26,0.510,0.550,2.70,4.23,8.27,12.54,24.78
00:41:27,0.509,0.549,2.69,4.22,8.27,12.54,24.88
00:41:28,0.509,0.549,2.70,4.23,8.27,12.54,24.84
00:41:29,0.506,0.545,2.68,4.23,8.27,12.54,24.84
00:41:30,0.507,0.547,2.69,4.23,8.27,12.54,24.82
00:41:31,0.506,0.546,2.69,4.22,8.27,12.54,24.83
00:41:32,0.503,0.542,2.67,4.23,8.27,12.54,24.80
00:41:33,0.514,0.554,2.76,4.23,8.27,12.54,25.35
00:41:34,0.509,0.548,2.69,4.23,8.27,12.54,24.88
00:41:35,0.506,0.545,2.67,4.23,8.27,12.54,24.90
00:41:36,0.504,0.544,2.67,4.23,8.27,12.54,24.83
00:41:37,0.505,0.544,2.67,4.23,8.27,12.54,24.91
00:41:38,0.505,0.544,2.67,4.22,8.27,12.54,24.84
00:41:39,0.503,0.544,2.67,4.23,8.27,12.54,24.86
00:41:40,0.503,0.542,2.66,4.23,8.27,12.55,24.89
00:41:41,0.503,0.542,2.67,4.23,8.27,12.54,24.89
00:41:42,0.501,0.541,2.66,4.22,8.27,12.54,24.82
00:41:43,0.504,0.544,2.68,4.23,8.27,12.54,24.83
00:41:44,0.501,0.541,2.66,4.23,8.27,12.54,24.88
00:41:45,0.501,0.541,2.66,4.22,8.27,12.54,24.82
00:41:46,0.502,0.541,2.66,4.22,8.27,12.54,24.80
00:41:47,0.502,0.541,2.66,4.23,8.27,12.53,24.90
00:41:48,0.500,0.539,2.65,4.22,8.27,12.54,24.88
00:41:49,0.500,0.539,2.65,4.23,8.27,12.54,24.84
00:41:50,0.500,0.539,2.65,4.22,8.27,12.54,24.82
00:41:51,0.491,0.530,2.58,4.22,8.27,12.54,24.93
00:41:52,0.503,0.541,2.67,4.22,8.27,12.54,25.44
00:41:53,0.502,0.541,2.67,4.23,8.27,12.54,24.90
00:41:54,0.499,0.539,2.65,4.22,8.27,12.54,24.88
00:41:55,0.499,0.539,2.64,4.22,8.27,12.53,24.90
00:41:56,0.498,0.537,2.64,4.22,8.27,12.54,24.91
00:41:57,0.494,0.533,2.61,4.22,8.27,12.54,24.81
00:41:58,0.496,0.535,2.63,4.22,8.27,12.54,24.88
00:41:59,0.489,0.528,2.58,4.22,8.27,12.54,24.89
00:42:00,0.516,0.554,2.76,4.23,8.27,12.54,25.43
00:42:01,0.499,0.539,2.65,4.23,8.27,12.54,24.91
00:42:02,0.498,0.536,2.64,4.23,8.27,12.55,24.90
00:42:03,0.496,0.535,2.63,4.23,8.27,12.54,24.98
00:42:04,0.493,0.532,2.61,4.22,8.27,12.54,24.91
00:42:05,0.488,0.527,2.57,4.22,8.27,12.54,24.99
00:42:06,0.500,0.539,2.66,4.22,8.27,12.54,25.43
00:42:07,0.498,0.537,2.64,4.23,8.27,12.54,24.95
00:42:08,0.498,0.537,2.64,4.23,8.27,12.55,24.94
00:42:09,0.491,0.530,2.59,4.22,8.27,12.54,25.02
00:42:10,0.493,0.532,2.60,4.22,8.27,12.54,25.01
00:42:11,0.488,0.527,2.58,4.22,8.27,12.54,24.91
00:42:12,0.485,0.523,2.56,4.22,8.27,12.54,24.96
00:42:13,0.498,0.536,2.64,4.22,8.27,12.55,25.49
00:42:14,0.493,0.533,2.61,4.23,8.27,12.54,24.99
00:42:15,0.491,0.530,2.59,4.23,8.27,12.54,25.05
00:42:16,0.490,0.529,2.59,4.22,8.27,12.54,24.97
00:42:17,0.488,0.527,2.58,4.22,8.27,12.54,24.97
00:42:18,0.482,0.521,2.55,4.22,8.27,12.54,24.98
00:42:19,0.485,0.523,2.55,4.22,8.27,12.54,24.94
00:42:20,0.509,0.546,2.68,4.23,8.27,12.54,25.38
00:42:21,0.494,0.533,2.62,4.22,8.27,12.54,25.02
00:42:22,0.493,0.531,2.61,4.23,8.27,12.54,24.98
00:42:23,0.488,0.527,2.57,4.22,8.27,12.54,24.96
00:42:24,0.488,0.527,2.58,4.22,8.27,12.54,24.96
00:42:25,0.485,0.523,2.56,4.22,8.27,12.54,24.99
00:42:26,0.496,0.533,2.60,4.23,8.27,12.55,25.05
00:42:27,0.491,0.530,2.60,4.23,8.27,12.54,25.32
00:42:28,0.489,0.528,2.59,4.22,8.27,12.54,24.93
00:42:29,0.490,0.528,2.59,4.22,8.27,12.54,24.99
00:42:30,0.487,0.526,2.57,4.23,8.27,12.55,24.96
00:42:31,0.485,0.523,2.55,4.22,8.27,12.54,24.99
00:42:32,0.482,0.520,2.54,4.22,8.27,12.54,24.95
00:42:33,0.480,0.517,2.52,4.22,8.27,12.55,24.92
00:42:34,0.498,0.535,2.65,4.23,8.27,12.55,25.50
00:42:35,0.488,0.527,2.59,4.23,8.27,12.54,25.00
00:42:36,0.485,0.524,2.56,4.22,8.27,12.54,24.93
00:42:37,0.483,0.522,2.55,4.22,8.27,12.54,24.99
00:42:38,0.482,0.521,2.54,4.22,8.27,12.54,24.90
00:42:39,0.479,0.517,2.53,4.22,8.27,12.54,24.92
00:42:40,0.474,0.513,2.50,4.22,8.27,12.54,24.85
00:42:41,0.503,0.539,2.67,4.23,8.27,12.55,25.37
00:42:42,0.485,0.524,2.57,4.22,8.27,12.54,24.91
00:42:43,0.481,0.519,2.54,4.22,8.27,12.54,24.95
00:42:44,0.482,0.520,2.54,4.22,8.27,12.55,24.95
00:42:45,0.480,0.518,2.53,4.22,8.27,12.54,24.90
00:42:46,0.477,0.516,2.51,4.22,8.27,12.55,24.92
00:42:47,0.495,0.532,2.64,4.23,8.27,12.55,25.47
00:42:48,0.483,0.521,2.55,4.22,8.27,12.54,24.97
00:42:49,0.480,0.518,2.53,4.23,8.27,12.54,24.94
00:42:50,0.480,0.518,2.53,4.22,8.27,12.55,24.94
00:42:51,0.480,0.518,2.53,4.22,8.27,12.54,24.90
00:42:52,0.477,0.516,2.53,4.22,8.27,12.54,24.83
00:42:53,0.476,0.514,2.51,4.22,8.27,12.54,24.84
00:42:54,0.474,0.511,2.50,4.22,8.27,12.54,24.86
00:42:55,0.482,0.519,2.54,4.22,8.27,12.54,25.05
00:42:56,0.480,0.517,2.52,4.22,8.27,12.54,24.80
00:42:57,0.478,0.516,2.52,4.22,8.27,12.54,24.80
00:42:58,0.478,0.516,2.52,4.22,8.27,12.54,24.78
00:42:59,0.477,0.515,2.52,4.22,8.27,12.54,24.80
00:43:00,0.476,0.515,2.51,4.22,8.27,12.55,24.80
00:43:01,0.475,0.513,2.51,4.22,8.27,12.55,24.79
00:43:02,0.472,0.509,2.49,4.22,8.27,12.54,24.78
00:43:03,0.476,0.514,2.52,4.22,8.27,12.55,24.75
00:43:04,0.475,0.513,2.51,4.22,8.27,12.55,24.77
00:43:05,0.471,0.509,2.48,4.22,8.27,12.54,24.71
00:43:06,0.469,0.507,2.48,4.22,8.27,12.54,24.77
00:43:07,0.488,0.525,2.59,4.23,8.27,12.55,25.28
00:43:08,0.478,0.516,2.52,4.22,8.27,12.54,24.77
00:43:09,0.476,0.514,2.51,4.23,8.27,12.55,24.82
00:43:10,0.472,0.510,2.49,4.22,8.27,12.54,24.80
00:43:11,0.469,0.507,2.47,4.22,8.27,12.54,24.78
00:43:12,0.495,0.530,2.62,4.23,8.27,12.55,25.11
00:43:13,0.477,0.514,2.52,4.23,8.27,12.55,25.23
00:43:14,0.476,0.513,2.51,4.22,8.27,12.54,24.74
00:43:15,0.474,0.512,2.50,4.22,8.27,12.54,24.73
00:43:16,0.474,0.513,2.50,4.22,8.27,12.54,24.75
00:43:17,0.474,0.511,2.50,4.22,8.27,12.55,24.76
00:43:18,0.470,0.508,2.48,4.22,8.27,12.55,24.74
00:43:19,0.469,0.506,2.47,4.22,8.27,12.54,24.76
00:43:20,0.469,0.506,2.48,4.22,8.27,12.54,24.77
00:43:21,0.473,0.510,2.50,4.22,8.27,12.55,24.83
00:43:22,0.472,0.509,2.48,4.22,8.27,12.54,24.79
00:43:23,0.471,0.510,2.49,4.22,8.27,12.54,24.75
00:43:24,0.470,0.507,2.48,4.22,8.27,12.54,24.82
00:43:25,0.470,0.507,2.48,4.22,8.27,12.54,24.82
00:43:26,0.469,0.506,2.47,4.22,8.27,12.54,24.75
00:43:27,0.469,0.506,2.47,4.22,8.27,12.55,24.79
00:43:28,0.467,0.504,2.47,4.22,8.27,12.54,24.79
00:43:29,0.467,0.503,2.45,4.22,8.27,12.54,24.82
00:43:30,0.467,0.504,2.46,4.22,8.27,12.54,24.76
00:43:31,0.467,0.504,2.47,4.22,8.27,12.55,24.83
00:43:32,0.470,0.507,2.48,4.23,8.27,12.55,24.77
00:43:33,0.469,0.506,2.47,4.22,8.27,12.54,24.80
00:43:34,0.469,0.505,2.48,4.22,8.27,12.54,24.81
00:43:35,0.468,0.506,2.47,4.22,8.27,12.54,24.76
00:43:36,0.467,0.504,2.46,4.22,8.27,12.55,24.82
00:43:37,0.468,0.505,2.47,4.23,8.27,12.55,24.81
00:43:38,0.467,0.504,2.47,4.22,8.27,12.55,24.76
00:43:39,0.467,0.504,2.46,4.22,8.27,12.55,24.86
00:43:40,0.467,0.504,2.46,4.22,8.27,12.54,24.84
00:43:41,0.467,0.504,2.45,4.22,8.27,12.55,24.89
00:43:42,0.458,0.493,2.40,4.22,8.27,12.55,24.79
00:43:43,0.483,0.519,2.57,4.23,8.27,12.55,25.37
00:43:44,0.481,0.517,2.53,4.23,8.27,12.55,25.18
00:43:45,0.477,0.513,2.54,4.23,8.27,12.55,25.36
00:43:46,0.485,0.520,2.57,4.23,8.27,12.55,25.24
00:43:47,0.472,0.508,2.50,4.22,8.27,12.55,25.40
00:43:48,0.464,0.501,2.44,4.22,8.27,12.54,25.06
00:43:49,0.465,0.501,2.46,4.22,8.27,12.55,25.34
00:43:50,0.464,0.501,2.44,4.22,8.27,12.55,24.79
00:43:51,0.464,0.500,2.45,4.22,8.27,12.55,24.86
00:43:52,0.463,0.498,2.44,4.22,8.27,12.55,24.83
00:43:53,0.457,0.493,2.39,4.22,8.27,12.55,24.80
00:43:54,0.454,0.490,2.38,4.22,8.27,12.55,24.80
00:43:55,0.479,0.515,2.52,4.23,8.27,12.55,25.33
00:43:56,0.478,0.513,2.50,4.23,8.27,12.55,25.17
00:43:57,0.461,0.498,2.43,4.22,8.27,12.54,25.27
00:43:58,0.466,0.501,2.46,4.23,8.27,12.55,25.34
00:43:59,0.461,0.496,2.42,4.22,8.27,12.55,24.92
00:44:00,0.461,0.497,2.43,4.23,8.27,12.55,24.83
00:44:01,0.461,0.497,2.43,4.22,8.27,12.55,24.89
00:44:02,0.460,0.496,2.42,4.22,8.27,12.55,24.86
00:44:03,0.448,0.484,2.36,4.22,8.27,12.55,24.84
00:44:04,0.471,0.507,2.50,4.22,8.27,12.54,25.34
00:44:05,0.459,0.495,2.42,4.23,8.27,12.53,24.92
00:44:06,0.459,0.494,2.41,4.22,8.27,12.55,24.94
00:44:07,0.459,0.495,2.42,4.22,8.27,12.55,24.82
00:44:08,0.459,0.495,2.42,4.22,8.27,12.55,24.79
00:44:09,0.458,0.493,2.40,4.22,8.27,12.55,24.90
00:44:10,0.457,0.493,2.41,4.22,8.27,12.54,24.81
00:44:11,0.457,0.493,2.41,4.22,8.27,12.54,24.80
00:44:12,0.456,0.491,2.40,4.22,8.27,12.55,24.76
00:44:13,0.456,0.492,2.40,4.22,8.27,12.55,24.82
00:44:14,0.447,0.481,2.35,4.22,8.27,12.55,24.71
00:44:15,0.447,0.483,2.35,4.22,8.27,12.54,24.71
